season,fixture_id,kickoff_at,league,country,home_team,away_team,model,source_file,selection_rule,favorite_side,favorite_team,underdog_team,market_favorite_side,model_matches_market_favorite,elo_gap,sgp_hit,favorite_win,favorite_goals,model_p_joint,sgp_pricing_source,sgp_odds,favorite_ml_odds,opposite_ml_odds,team_total_over_1_5_odds,team_total_under_1_5_odds,bookmaker_id,bookmaker_name,odds_type
2025-26,5421,2025-08-15T19:45:00,Ligue 1,France,Stade Rennais,Marseille,V3.3GPT,bully_engine_v3_3GPT.py,p_joint >= 0.42,away,Marseille,Stade Rennais,away,1,81.694122,0,0,0,0.535897,synthesized,2.307341,2.01,3.91,1.94,1.88,1,Pinnacle,closing
2025-26,5424,2025-08-16T20:05:00,Ligue 1,France,Nice,Toulouse,V2,bully_engine_v2.py,is_bully_spot,home,Nice,Toulouse,home,1,133.118932,0,0,0,0.458492,synthesized,2.349899,1.98,4.22,2.05,1.81,1,Pinnacle,closing
2025-26,5424,2025-08-16T20:05:00,Ligue 1,France,Nice,Toulouse,GPT V2,bully_engine_v2_gpt.py,is_bully_candidate,home,Nice,Toulouse,home,1,133.118932,0,0,0,0.523451,synthesized,2.349899,1.98,4.22,2.05,1.81,1,Pinnacle,closing
2025-26,5424,2025-08-16T20:05:00,Ligue 1,France,Nice,Toulouse,V3,bully_engine_v3_cl_gpt.py,is_bully_candidate,home,Nice,Toulouse,home,1,133.118932,0,0,0,0.42334,synthesized,2.349899,1.98,4.22,2.05,1.81,1,Pinnacle,closing
2025-26,5424,2025-08-16T20:05:00,Ligue 1,France,Nice,Toulouse,V3.1,bully_engine_v3_1_cl_gpt.py,is_bully_candidate,home,Nice,Toulouse,home,1,133.118932,0,0,0,0.42334,synthesized,2.349899,1.98,4.22,2.05,1.81,1,Pinnacle,closing
2025-26,5424,2025-08-16T20:05:00,Ligue 1,France,Nice,Toulouse,V3.2,bully_engine_v3_2_cl_gpt.py,is_bully_candidate,home,Nice,Toulouse,home,1,133.118932,0,0,0,0.445411,synthesized,2.349899,1.98,4.22,2.05,1.81,1,Pinnacle,closing
2025-26,5424,2025-08-16T20:05:00,Ligue 1,France,Nice,Toulouse,V3.2.5,bully_engine_v3_2_5GPT.py,is_bully_candidate,home,Nice,Toulouse,home,1,133.118932,0,0,0,0.445411,synthesized,2.349899,1.98,4.22,2.05,1.81,1,Pinnacle,closing
2025-26,5424,2025-08-16T20:05:00,Ligue 1,France,Nice,Toulouse,V3.3GPT,bully_engine_v3_3GPT.py,p_joint >= 0.42,home,Nice,Toulouse,home,1,133.118932,0,0,0,0.480075,synthesized,2.349899,1.98,4.22,2.05,1.81,1,Pinnacle,closing
2025-26,5425,2025-08-17T14:00:00,Ligue 1,France,Brest,Lille,V3.3GPT,bully_engine_v3_3GPT.py,p_joint >= 0.42,away,Lille,Brest,home,0,17.003324,0,0,3,0.446116,synthesized,4.498256,2.87,2.72,2.82,1.47,1,Pinnacle,closing
2025-26,5428,2025-08-17T16:15:00,Ligue 1,France,Metz,Strasbourg,V3.3GPT,bully_engine_v3_3GPT.py,p_joint >= 0.42,away,Strasbourg,Metz,away,1,131.33213,0,1,1,0.434801,synthesized,2.629546,2.16,3.55,2.1,1.78,1,Pinnacle,closing
2025-26,5429,2025-08-17T19:45:00,Ligue 1,France,Nantes,Paris Saint-Germain,GPT V2,bully_engine_v2_gpt.py,is_bully_candidate,away,Paris Saint-Germain,Nantes,away,1,249.930225,0,1,1,0.424101,synthesized,1.120411,1.22,13.0,1.28,3.5,2,Bet365,closing
2025-26,5429,2025-08-17T19:45:00,Ligue 1,France,Nantes,Paris Saint-Germain,V3,bully_engine_v3_cl_gpt.py,is_bully_candidate,away,Paris Saint-Germain,Nantes,away,1,249.930225,0,1,1,0.277868,synthesized,1.120411,1.22,13.0,1.28,3.5,2,Bet365,closing
2025-26,5429,2025-08-17T19:45:00,Ligue 1,France,Nantes,Paris Saint-Germain,V3.1,bully_engine_v3_1_cl_gpt.py,is_bully_candidate,away,Paris Saint-Germain,Nantes,away,1,249.930225,0,1,1,0.277868,synthesized,1.120411,1.22,13.0,1.28,3.5,2,Bet365,closing
2025-26,5429,2025-08-17T19:45:00,Ligue 1,France,Nantes,Paris Saint-Germain,V3.2,bully_engine_v3_2_cl_gpt.py,is_bully_candidate,away,Paris Saint-Germain,Nantes,away,1,249.930225,0,1,1,0.310557,synthesized,1.120411,1.22,13.0,1.28,3.5,2,Bet365,closing
2025-26,5429,2025-08-17T19:45:00,Ligue 1,France,Nantes,Paris Saint-Germain,V3.2.5,bully_engine_v3_2_5GPT.py,is_bully_candidate,away,Paris Saint-Germain,Nantes,away,1,249.930225,0,1,1,0.310557,synthesized,1.120411,1.22,13.0,1.28,3.5,2,Bet365,closing
2025-26,5430,2025-08-22T19:45:00,Ligue 1,France,Paris Saint-Germain,Angers,GPT V2,bully_engine_v2_gpt.py,is_bully_candidate,home,Paris Saint-Germain,Angers,home,1,296.904549,0,1,1,0.471866,synthesized,1.010101,1.08,23.0,1.11,6.5,2,Bet365,closing
2025-26,5430,2025-08-22T19:45:00,Ligue 1,France,Paris Saint-Germain,Angers,V3,bully_engine_v3_cl_gpt.py,is_bully_candidate,home,Paris Saint-Germain,Angers,home,1,296.904549,0,1,1,0.334008,synthesized,1.010101,1.08,23.0,1.11,6.5,2,Bet365,closing
2025-26,5430,2025-08-22T19:45:00,Ligue 1,France,Paris Saint-Germain,Angers,V3.1,bully_engine_v3_1_cl_gpt.py,is_bully_candidate,home,Paris Saint-Germain,Angers,home,1,296.904549,0,1,1,0.334008,synthesized,1.010101,1.08,23.0,1.11,6.5,2,Bet365,closing
2025-26,5430,2025-08-22T19:45:00,Ligue 1,France,Paris Saint-Germain,Angers,V3.2,bully_engine_v3_2_cl_gpt.py,is_bully_candidate,home,Paris Saint-Germain,Angers,home,1,296.904549,0,1,1,0.355315,synthesized,1.010101,1.08,23.0,1.11,6.5,2,Bet365,closing
2025-26,5430,2025-08-22T19:45:00,Ligue 1,France,Paris Saint-Germain,Angers,V3.2.5,bully_engine_v3_2_5GPT.py,is_bully_candidate,home,Paris Saint-Germain,Angers,home,1,296.904549,0,1,1,0.355315,synthesized,1.010101,1.08,23.0,1.11,6.5,2,Bet365,closing
2025-26,5431,2025-08-23T16:00:00,Ligue 1,France,Marseille,Paris FC,GPT V2,bully_engine_v2_gpt.py,is_bully_candidate,home,Marseille,Paris FC,home,1,117.044433,1,1,5,0.470362,synthesized,1.412537,1.44,7.57,1.52,2.61,1,Pinnacle,closing
2025-26,5431,2025-08-23T16:00:00,Ligue 1,France,Marseille,Paris FC,V3.3GPT,bully_engine_v3_3GPT.py,p_joint >= 0.42,home,Marseille,Paris FC,home,1,117.044433,1,1,5,0.460034,synthesized,1.412537,1.44,7.57,1.52,2.61,1,Pinnacle,closing
2025-26,5433,2025-08-23T20:05:00,Ligue 1,France,Lyon,Metz,GPT V2,bully_engine_v2_gpt.py,is_bully_candidate,home,Lyon,Metz,home,1,231.639762,1,1,3,0.450912,synthesized,1.364649,1.44,7.0,1.4,2.75,2,Bet365,closing
2025-26,5433,2025-08-23T20:05:00,Ligue 1,France,Lyon,Metz,V3,bully_engine_v3_cl_gpt.py,is_bully_candidate,home,Lyon,Metz,home,1,231.639762,1,1,3,0.387437,synthesized,1.364649,1.44,7.0,1.4,2.75,2,Bet365,closing
2025-26,5433,2025-08-23T20:05:00,Ligue 1,France,Lyon,Metz,V3.1,bully_engine_v3_1_cl_gpt.py,is_bully_candidate,home,Lyon,Metz,home,1,231.639762,1,1,3,0.387437,synthesized,1.364649,1.44,7.0,1.4,2.75,2,Bet365,closing
2025-26,5433,2025-08-23T20:05:00,Ligue 1,France,Lyon,Metz,V3.2,bully_engine_v3_2_cl_gpt.py,is_bully_candidate,home,Lyon,Metz,home,1,231.639762,1,1,3,0.381557,synthesized,1.364649,1.44,7.0,1.4,2.75,2,Bet365,closing
2025-26,5433,2025-08-23T20:05:00,Ligue 1,France,Lyon,Metz,V3.2.5,bully_engine_v3_2_5GPT.py,is_bully_candidate,home,Lyon,Metz,home,1,231.639762,1,1,3,0.381557,synthesized,1.364649,1.44,7.0,1.4,2.75,2,Bet365,closing
2025-26,5436,2025-08-24T16:15:00,Ligue 1,France,Strasbourg,Nantes,GPT V2,bully_engine_v2_gpt.py,is_bully_candidate,home,Strasbourg,Nantes,home,1,163.057819,0,1,1,0.331103,synthesized,1.92053,1.72,5.15,1.83,1.99,1,Pinnacle,closing
2025-26,5436,2025-08-24T16:15:00,Ligue 1,France,Strasbourg,Nantes,V3,bully_engine_v3_cl_gpt.py,is_bully_candidate,home,Strasbourg,Nantes,home,1,163.057819,0,1,1,0.2641,synthesized,1.92053,1.72,5.15,1.83,1.99,1,Pinnacle,closing
2025-26,5436,2025-08-24T16:15:00,Ligue 1,France,Strasbourg,Nantes,V3.1,bully_engine_v3_1_cl_gpt.py,is_bully_candidate,home,Strasbourg,Nantes,home,1,163.057819,0,1,1,0.2641,synthesized,1.92053,1.72,5.15,1.83,1.99,1,Pinnacle,closing
2025-26,5436,2025-08-24T16:15:00,Ligue 1,France,Strasbourg,Nantes,V3.2,bully_engine_v3_2_cl_gpt.py,is_bully_candidate,home,Strasbourg,Nantes,home,1,163.057819,0,1,1,0.278815,synthesized,1.92053,1.72,5.15,1.83,1.99,1,Pinnacle,closing
2025-26,5436,2025-08-24T16:15:00,Ligue 1,France,Strasbourg,Nantes,V3.2.5,bully_engine_v3_2_5GPT.py,is_bully_candidate,home,Strasbourg,Nantes,home,1,163.057819,0,1,1,0.278815,synthesized,1.92053,1.72,5.15,1.83,1.99,1,Pinnacle,closing
2025-26,5439,2025-08-29T19:45:00,Ligue 1,France,Lens,Brest,V3.3GPT,bully_engine_v3_3GPT.py,p_joint >= 0.42,home,Lens,Brest,home,1,37.728386,1,1,3,0.48312,synthesized,2.039465,1.87,4.21,1.81,2.05,1,Pinnacle,closing
2025-26,5442,2025-08-30T20:05:00,Ligue 1,France,Toulouse,Paris Saint-Germain,GPT V2,bully_engine_v2_gpt.py,is_bully_candidate,away,Paris Saint-Germain,Toulouse,away,1,185.037073,1,1,6,0.31543,synthesized,1.355804,1.34,9.03,1.51,2.63,1,Pinnacle,closing
2025-26,5442,2025-08-30T20:05:00,Ligue 1,France,Toulouse,Paris Saint-Germain,V3,bully_engine_v3_cl_gpt.py,is_bully_candidate,away,Paris Saint-Germain,Toulouse,away,1,185.037073,1,1,6,0.23282,synthesized,1.355804,1.34,9.03,1.51,2.63,1,Pinnacle,closing
2025-26,5442,2025-08-30T20:05:00,Ligue 1,France,Toulouse,Paris Saint-Germain,V3.1,bully_engine_v3_1_cl_gpt.py,is_bully_candidate,away,Paris Saint-Germain,Toulouse,away,1,185.037073,1,1,6,0.23282,synthesized,1.355804,1.34,9.03,1.51,2.63,1,Pinnacle,closing
2025-26,5442,2025-08-30T20:05:00,Ligue 1,France,Toulouse,Paris Saint-Germain,V3.2,bully_engine_v3_2_cl_gpt.py,is_bully_candidate,away,Paris Saint-Germain,Toulouse,away,1,185.037073,1,1,6,0.253993,synthesized,1.355804,1.34,9.03,1.51,2.63,1,Pinnacle,closing
2025-26,5442,2025-08-30T20:05:00,Ligue 1,France,Toulouse,Paris Saint-Germain,V3.2.5,bully_engine_v3_2_5GPT.py,is_bully_candidate,away,Paris Saint-Germain,Toulouse,away,1,185.037073,1,1,6,0.253993,synthesized,1.355804,1.34,9.03,1.51,2.63,1,Pinnacle,closing
2025-26,5446,2025-08-31T16:15:00,Ligue 1,France,Paris FC,Metz,V2,bully_engine_v2.py,is_bully_spot,home,Paris FC,Metz,home,1,129.169881,1,1,3,0.43649,synthesized,2.037642,1.78,4.87,1.91,1.93,1,Pinnacle,closing
2025-26,5444,2025-08-31T16:15:00,Ligue 1,France,Le Havre AC,Nice,GPT V2,bully_engine_v2_gpt.py,is_bully_candidate,away,Nice,Le Havre AC,away,1,129.103293,0,0,1,0.510828,synthesized,2.901609,2.26,3.37,2.25,1.71,1,Pinnacle,closing
2025-26,5444,2025-08-31T16:15:00,Ligue 1,France,Le Havre AC,Nice,V3,bully_engine_v3_cl_gpt.py,is_bully_candidate,away,Nice,Le Havre AC,away,1,129.103293,0,0,1,0.453469,synthesized,2.901609,2.26,3.37,2.25,1.71,1,Pinnacle,closing
2025-26,5444,2025-08-31T16:15:00,Ligue 1,France,Le Havre AC,Nice,V3.1,bully_engine_v3_1_cl_gpt.py,is_bully_candidate,away,Nice,Le Havre AC,away,1,129.103293,0,0,1,0.453469,synthesized,2.901609,2.26,3.37,2.25,1.71,1,Pinnacle,closing
2025-26,5444,2025-08-31T16:15:00,Ligue 1,France,Le Havre AC,Nice,V3.2,bully_engine_v3_2_cl_gpt.py,is_bully_candidate,away,Nice,Le Havre AC,away,1,129.103293,0,0,1,0.452845,synthesized,2.901609,2.26,3.37,2.25,1.71,1,Pinnacle,closing
2025-26,5444,2025-08-31T16:15:00,Ligue 1,France,Le Havre AC,Nice,V3.2.5,bully_engine_v3_2_5GPT.py,is_bully_candidate,away,Nice,Le Havre AC,away,1,129.103293,0,0,1,0.452845,synthesized,2.901609,2.26,3.37,2.25,1.71,1,Pinnacle,closing
2025-26,5444,2025-08-31T16:15:00,Ligue 1,France,Le Havre AC,Nice,V3.3GPT,bully_engine_v3_3GPT.py,p_joint >= 0.42,away,Nice,Le Havre AC,away,1,129.103293,0,0,1,0.5416,synthesized,2.901609,2.26,3.37,2.25,1.71,1,Pinnacle,closing
2025-26,5448,2025-09-12T19:45:00,Ligue 1,France,Marseille,Lorient,GPT V2,bully_engine_v2_gpt.py,is_bully_candidate,home,Marseille,Lorient,home,1,202.195776,1,1,4,0.524928,synthesized,1.355432,1.33,8.0,1.44,2.62,2,Bet365,closing
2025-26,5448,2025-09-12T19:45:00,Ligue 1,France,Marseille,Lorient,V3,bully_engine_v3_cl_gpt.py,is_bully_candidate,home,Marseille,Lorient,home,1,202.195776,1,1,4,0.473652,synthesized,1.355432,1.33,8.0,1.44,2.62,2,Bet365,closing
2025-26,5448,2025-09-12T19:45:00,Ligue 1,France,Marseille,Lorient,V3.1,bully_engine_v3_1_cl_gpt.py,is_bully_candidate,home,Marseille,Lorient,home,1,202.195776,1,1,4,0.473652,synthesized,1.355432,1.33,8.0,1.44,2.62,2,Bet365,closing
2025-26,5448,2025-09-12T19:45:00,Ligue 1,France,Marseille,Lorient,V3.2,bully_engine_v3_2_cl_gpt.py,is_bully_candidate,home,Marseille,Lorient,home,1,202.195776,1,1,4,0.463074,synthesized,1.355432,1.33,8.0,1.44,2.62,2,Bet365,closing
2025-26,5448,2025-09-12T19:45:00,Ligue 1,France,Marseille,Lorient,V3.2.5,bully_engine_v3_2_5GPT.py,is_bully_candidate,home,Marseille,Lorient,home,1,202.195776,1,1,4,0.463074,synthesized,1.355432,1.33,8.0,1.44,2.62,2,Bet365,closing
2025-26,5448,2025-09-12T19:45:00,Ligue 1,France,Marseille,Lorient,V3.3GPT,bully_engine_v3_3GPT.py,p_joint >= 0.42,home,Marseille,Lorient,home,1,202.195776,1,1,4,0.500556,synthesized,1.355432,1.33,8.0,1.44,2.62,2,Bet365,closing
2025-26,5449,2025-09-13T16:00:00,Ligue 1,France,Nice,Nantes,GPT V2,bully_engine_v2_gpt.py,is_bully_candidate,home,Nice,Nantes,home,1,153.933405,0,1,1,0.369083,synthesized,1.67176,1.64,5.77,1.67,2.27,1,Pinnacle,closing
2025-26,5449,2025-09-13T16:00:00,Ligue 1,France,Nice,Nantes,V3,bully_engine_v3_cl_gpt.py,is_bully_candidate,home,Nice,Nantes,home,1,153.933405,0,1,1,0.269572,synthesized,1.67176,1.64,5.77,1.67,2.27,1,Pinnacle,closing
2025-26,5449,2025-09-13T16:00:00,Ligue 1,France,Nice,Nantes,V3.1,bully_engine_v3_1_cl_gpt.py,is_bully_candidate,home,Nice,Nantes,home,1,153.933405,0,1,1,0.269572,synthesized,1.67176,1.64,5.77,1.67,2.27,1,Pinnacle,closing
2025-26,5449,2025-09-13T16:00:00,Ligue 1,France,Nice,Nantes,V3.2,bully_engine_v3_2_cl_gpt.py,is_bully_candidate,home,Nice,Nantes,home,1,153.933405,0,1,1,0.296356,synthesized,1.67176,1.64,5.77,1.67,2.27,1,Pinnacle,closing
2025-26,5449,2025-09-13T16:00:00,Ligue 1,France,Nice,Nantes,V3.2.5,bully_engine_v3_2_5GPT.py,is_bully_candidate,home,Nice,Nantes,home,1,153.933405,0,1,1,0.296356,synthesized,1.67176,1.64,5.77,1.67,2.27,1,Pinnacle,closing
2025-26,5451,2025-09-14T14:00:00,Ligue 1,France,Lille,Toulouse,GPT V2,bully_engine_v2_gpt.py,is_bully_candidate,home,Lille,Toulouse,home,1,138.00157,1,1,2,0.605791,synthesized,2.183235,1.86,4.45,1.99,1.89,1,Pinnacle,closing
2025-26,5451,2025-09-14T14:00:00,Ligue 1,France,Lille,Toulouse,V3,bully_engine_v3_cl_gpt.py,is_bully_candidate,home,Lille,Toulouse,home,1,138.00157,1,1,2,0.512497,synthesized,2.183235,1.86,4.45,1.99,1.89,1,Pinnacle,closing
2025-26,5451,2025-09-14T14:00:00,Ligue 1,France,Lille,Toulouse,V3.1,bully_engine_v3_1_cl_gpt.py,is_bully_candidate,home,Lille,Toulouse,home,1,138.00157,1,1,2,0.512497,synthesized,2.183235,1.86,4.45,1.99,1.89,1,Pinnacle,closing
2025-26,5451,2025-09-14T14:00:00,Ligue 1,France,Lille,Toulouse,V3.2,bully_engine_v3_2_cl_gpt.py,is_bully_candidate,home,Lille,Toulouse,home,1,138.00157,1,1,2,0.528427,synthesized,2.183235,1.86,4.45,1.99,1.89,1,Pinnacle,closing
2025-26,5451,2025-09-14T14:00:00,Ligue 1,France,Lille,Toulouse,V3.2.5,bully_engine_v3_2_5GPT.py,is_bully_candidate,home,Lille,Toulouse,home,1,138.00157,1,1,2,0.528427,synthesized,2.183235,1.86,4.45,1.99,1.89,1,Pinnacle,closing
2025-26,5451,2025-09-14T14:00:00,Ligue 1,France,Lille,Toulouse,V3.3GPT,bully_engine_v3_3GPT.py,p_joint >= 0.42,home,Lille,Toulouse,home,1,138.00157,1,1,2,0.579624,synthesized,2.183235,1.86,4.45,1.99,1.89,1,Pinnacle,closing
2025-26,5454,2025-09-14T16:15:00,Ligue 1,France,Paris Saint-Germain,Lens,GPT V2,bully_engine_v2_gpt.py,is_bully_candidate,home,Paris Saint-Germain,Lens,home,1,236.534539,1,1,2,0.500262,synthesized,1.224,1.33,7.0,1.3,3.5,2,Bet365,closing
2025-26,5454,2025-09-14T16:15:00,Ligue 1,France,Paris Saint-Germain,Lens,V3,bully_engine_v3_cl_gpt.py,is_bully_candidate,home,Paris Saint-Germain,Lens,home,1,236.534539,1,1,2,0.354013,synthesized,1.224,1.33,7.0,1.3,3.5,2,Bet365,closing
2025-26,5454,2025-09-14T16:15:00,Ligue 1,France,Paris Saint-Germain,Lens,V3.1,bully_engine_v3_1_cl_gpt.py,is_bully_candidate,home,Paris Saint-Germain,Lens,home,1,236.534539,1,1,2,0.354013,synthesized,1.224,1.33,7.0,1.3,3.5,2,Bet365,closing
2025-26,5454,2025-09-14T16:15:00,Ligue 1,France,Paris Saint-Germain,Lens,V3.2,bully_engine_v3_2_cl_gpt.py,is_bully_candidate,home,Paris Saint-Germain,Lens,home,1,236.534539,1,1,2,0.387766,synthesized,1.224,1.33,7.0,1.3,3.5,2,Bet365,closing
2025-26,5454,2025-09-14T16:15:00,Ligue 1,France,Paris Saint-Germain,Lens,V3.2.5,bully_engine_v3_2_5GPT.py,is_bully_candidate,home,Paris Saint-Germain,Lens,home,1,236.534539,1,1,2,0.387766,synthesized,1.224,1.33,7.0,1.3,3.5,2,Bet365,closing
2025-26,5456,2025-09-14T19:45:00,Ligue 1,France,Stade Rennais,Lyon,V3.3GPT,bully_engine_v3_3GPT.py,p_joint >= 0.42,away,Lyon,Stade Rennais,home,0,91.121623,0,0,1,0.467535,synthesized,3.792349,2.87,2.53,2.3,1.68,1,Pinnacle,closing
2025-26,5457,2025-09-19T19:45:00,Ligue 1,France,Lyon,Angers,GPT V2,bully_engine_v2_gpt.py,is_bully_candidate,home,Lyon,Angers,home,1,166.567084,0,1,1,0.358402,synthesized,1.486888,1.46,7.15,1.59,2.46,1,Pinnacle,closing
2025-26,5457,2025-09-19T19:45:00,Ligue 1,France,Lyon,Angers,V3,bully_engine_v3_cl_gpt.py,is_bully_candidate,home,Lyon,Angers,home,1,166.567084,0,1,1,0.296065,synthesized,1.486888,1.46,7.15,1.59,2.46,1,Pinnacle,closing
2025-26,5457,2025-09-19T19:45:00,Ligue 1,France,Lyon,Angers,V3.1,bully_engine_v3_1_cl_gpt.py,is_bully_candidate,home,Lyon,Angers,home,1,166.567084,0,1,1,0.296065,synthesized,1.486888,1.46,7.15,1.59,2.46,1,Pinnacle,closing
2025-26,5457,2025-09-19T19:45:00,Ligue 1,France,Lyon,Angers,V3.2,bully_engine_v3_2_cl_gpt.py,is_bully_candidate,home,Lyon,Angers,home,1,166.567084,0,1,1,0.305681,synthesized,1.486888,1.46,7.15,1.59,2.46,1,Pinnacle,closing
2025-26,5457,2025-09-19T19:45:00,Ligue 1,France,Lyon,Angers,V3.2.5,bully_engine_v3_2_5GPT.py,is_bully_candidate,home,Lyon,Angers,home,1,166.567084,0,1,1,0.305681,synthesized,1.486888,1.46,7.15,1.59,2.46,1,Pinnacle,closing
2025-26,5459,2025-09-20T18:00:00,Ligue 1,France,Brest,Nice,V3.3GPT,bully_engine_v3_3GPT.py,p_joint >= 0.42,away,Nice,Brest,away,1,24.501784,0,0,1,0.476197,synthesized,2.847784,2.22,3.27,2.17,1.72,1,Pinnacle,closing
2025-26,5460,2025-09-20T20:05:00,Ligue 1,France,Lens,Lille,V3.3GPT,bully_engine_v3_3GPT.py,p_joint >= 0.42,away,Lille,Lens,home,0,38.683384,0,0,0,0.488002,synthesized,4.781599,3.25,2.27,2.53,1.56,1,Pinnacle,closing
2025-26,5464,2025-09-21T16:15:00,Ligue 1,France,AS Monaco,Metz,V2,bully_engine_v2.py,is_bully_spot,home,AS Monaco,Metz,home,1,276.634715,1,1,5,0.468185,synthesized,1.190732,1.3,8.0,1.28,3.5,2,Bet365,closing
2025-26,5464,2025-09-21T16:15:00,Ligue 1,France,AS Monaco,Metz,GPT V2,bully_engine_v2_gpt.py,is_bully_candidate,home,AS Monaco,Metz,home,1,276.634715,1,1,5,0.524054,synthesized,1.190732,1.3,8.0,1.28,3.5,2,Bet365,closing
2025-26,5464,2025-09-21T16:15:00,Ligue 1,France,AS Monaco,Metz,V3,bully_engine_v3_cl_gpt.py,is_bully_candidate,home,AS Monaco,Metz,home,1,276.634715,1,1,5,0.427298,synthesized,1.190732,1.3,8.0,1.28,3.5,2,Bet365,closing
2025-26,5464,2025-09-21T16:15:00,Ligue 1,France,AS Monaco,Metz,V3.1,bully_engine_v3_1_cl_gpt.py,is_bully_candidate,home,AS Monaco,Metz,home,1,276.634715,1,1,5,0.427298,synthesized,1.190732,1.3,8.0,1.28,3.5,2,Bet365,closing
2025-26,5464,2025-09-21T16:15:00,Ligue 1,France,AS Monaco,Metz,V3.2,bully_engine_v3_2_cl_gpt.py,is_bully_candidate,home,AS Monaco,Metz,home,1,276.634715,1,1,5,0.424866,synthesized,1.190732,1.3,8.0,1.28,3.5,2,Bet365,closing
2025-26,5464,2025-09-21T16:15:00,Ligue 1,France,AS Monaco,Metz,V3.2.5,bully_engine_v3_2_5GPT.py,is_bully_candidate,home,AS Monaco,Metz,home,1,276.634715,1,1,5,0.424866,synthesized,1.190732,1.3,8.0,1.28,3.5,2,Bet365,closing
2025-26,5464,2025-09-21T16:15:00,Ligue 1,France,AS Monaco,Metz,V3.3GPT,bully_engine_v3_3GPT.py,p_joint >= 0.42,home,AS Monaco,Metz,home,1,276.634715,1,1,5,0.471647,synthesized,1.190732,1.3,8.0,1.28,3.5,2,Bet365,closing
2025-26,5467,2025-09-27T16:00:00,Ligue 1,France,Lorient,AS Monaco,GPT V2,bully_engine_v2_gpt.py,is_bully_candidate,away,AS Monaco,Lorient,away,1,178.885476,0,0,1,0.585844,synthesized,1.886159,1.82,4.29,1.7,2.22,1,Pinnacle,closing
2025-26,5467,2025-09-27T16:00:00,Ligue 1,France,Lorient,AS Monaco,V3,bully_engine_v3_cl_gpt.py,is_bully_candidate,away,AS Monaco,Lorient,away,1,178.885476,0,0,1,0.492096,synthesized,1.886159,1.82,4.29,1.7,2.22,1,Pinnacle,closing
2025-26,5467,2025-09-27T16:00:00,Ligue 1,France,Lorient,AS Monaco,V3.1,bully_engine_v3_1_cl_gpt.py,is_bully_candidate,away,AS Monaco,Lorient,away,1,178.885476,0,0,1,0.492096,synthesized,1.886159,1.82,4.29,1.7,2.22,1,Pinnacle,closing
2025-26,5467,2025-09-27T16:00:00,Ligue 1,France,Lorient,AS Monaco,V3.2,bully_engine_v3_2_cl_gpt.py,is_bully_candidate,away,AS Monaco,Lorient,away,1,178.885476,0,0,1,0.496729,synthesized,1.886159,1.82,4.29,1.7,2.22,1,Pinnacle,closing
2025-26,5467,2025-09-27T16:00:00,Ligue 1,France,Lorient,AS Monaco,V3.2.5,bully_engine_v3_2_5GPT.py,is_bully_candidate,away,AS Monaco,Lorient,away,1,178.885476,0,0,1,0.496729,synthesized,1.886159,1.82,4.29,1.7,2.22,1,Pinnacle,closing
2025-26,5467,2025-09-27T16:00:00,Ligue 1,France,Lorient,AS Monaco,V3.3GPT,bully_engine_v3_3GPT.py,p_joint >= 0.42,away,AS Monaco,Lorient,away,1,178.885476,0,0,1,0.603494,synthesized,1.886159,1.82,4.29,1.7,2.22,1,Pinnacle,closing
2025-26,5469,2025-09-27T20:05:00,Ligue 1,France,Paris Saint-Germain,AJ Auxerre,GPT V2,bully_engine_v2_gpt.py,is_bully_candidate,home,Paris Saint-Germain,AJ Auxerre,home,1,291.124061,1,1,2,0.504761,synthesized,1.034051,1.2,13.0,1.18,4.5,2,Bet365,closing
2025-26,5469,2025-09-27T20:05:00,Ligue 1,France,Paris Saint-Germain,AJ Auxerre,V3,bully_engine_v3_cl_gpt.py,is_bully_candidate,home,Paris Saint-Germain,AJ Auxerre,home,1,291.124061,1,1,2,0.376264,synthesized,1.034051,1.2,13.0,1.18,4.5,2,Bet365,closing
2025-26,5469,2025-09-27T20:05:00,Ligue 1,France,Paris Saint-Germain,AJ Auxerre,V3.1,bully_engine_v3_1_cl_gpt.py,is_bully_candidate,home,Paris Saint-Germain,AJ Auxerre,home,1,291.124061,1,1,2,0.376264,synthesized,1.034051,1.2,13.0,1.18,4.5,2,Bet365,closing
2025-26,5469,2025-09-27T20:05:00,Ligue 1,France,Paris Saint-Germain,AJ Auxerre,V3.2,bully_engine_v3_2_cl_gpt.py,is_bully_candidate,home,Paris Saint-Germain,AJ Auxerre,home,1,291.124061,1,1,2,0.390873,synthesized,1.034051,1.2,13.0,1.18,4.5,2,Bet365,closing
2025-26,5469,2025-09-27T20:05:00,Ligue 1,France,Paris Saint-Germain,AJ Auxerre,V3.2.5,bully_engine_v3_2_5GPT.py,is_bully_candidate,home,Paris Saint-Germain,AJ Auxerre,home,1,291.124061,1,1,2,0.390873,synthesized,1.034051,1.2,13.0,1.18,4.5,2,Bet365,closing
2025-26,5474,2025-09-28T19:45:00,Ligue 1,France,Stade Rennais,Lens,V3.3GPT,bully_engine_v3_3GPT.py,p_joint >= 0.42,away,Lens,Stade Rennais,home,0,23.357129,0,0,0,0.421407,synthesized,3.549903,2.74,2.59,2.21,1.7,1,Pinnacle,closing
