subset_mode,season,fixture_id,kickoff_at,league,country,home_team,away_team,favorite_side,favorite_team,underdog_side,underdog_team,draw_edge,model_draw_probability,fair_market_draw_probability,actual_outcome,home_score,away_score,total_goals,draw_hit,favorite_win_hit,underdog_win_hit,under_2_5_hit,over_2_5_hit,under_3_5_hit,btts_yes_hit,btts_no_hit,exact_0_0_hit,exact_1_1_hit,exact_1_0_hit,exact_0_1_hit,exact_2_2_hit,draw_odds,favorite_ml_odds,underdog_ml_odds,under_2_5_odds,over_2_5_odds,home_tt_under_1_5_odds,away_tt_under_1_5_odds,favorite_tt_under_1_5_odds,underdog_tt_under_1_5_odds,home_tt_over_1_5_odds,away_tt_over_1_5_odds,favorite_tt_over_1_5_odds,underdog_tt_over_1_5_odds,home_tt_under_1_5_hit,away_tt_under_1_5_hit,favorite_tt_under_1_5_hit,underdog_tt_under_1_5_hit,home_tt_over_1_5_hit,away_tt_over_1_5_hit,favorite_tt_over_1_5_hit,underdog_tt_over_1_5_hit,draw_profit_units,favorite_ml_profit_units,underdog_ml_profit_units,under_2_5_profit_units,over_2_5_profit_units,home_tt_under_1_5_profit_units,away_tt_under_1_5_profit_units,favorite_tt_under_1_5_profit_units,underdog_tt_under_1_5_profit_units,home_tt_over_1_5_profit_units,away_tt_over_1_5_profit_units,favorite_tt_over_1_5_profit_units,underdog_tt_over_1_5_profit_units
positive_edge,2023-24,6749,2023-11-05T13:30:00+00:00,Eredivisie,Netherlands,NEC,FC Volendam,home,NEC,away,FC Volendam,0.073255,0.281274,0.20802,draw,3,3,6,1,0,0,0,1,0,1,0,0,0,0,0,0,4.65,1.57,5.5,,,2.54,,2.54,,1.55,,1.55,,0,0,0,0,1,1,1,1,3.65,-1.0,-1.0,,,-1.0,,-1.0,,0.55,,0.55,
positive_edge,2023-24,6750,2023-11-05T15:45:00+00:00,Eredivisie,Netherlands,Sparta Rotterdam,Almere City,home,Sparta Rotterdam,away,Almere City,0.094792,0.32657,0.231778,away,1,2,3,0,0,1,0,1,1,1,0,0,0,0,0,0,4.12,1.69,4.7,,,2.19,1.42,2.19,1.42,1.75,2.98,1.75,2.98,1,0,1,0,0,1,0,1,-1.0,-1.0,3.7,,,1.19,-1.0,1.19,-1.0,-1.0,1.98,-1.0,1.98
positive_edge,2023-24,6751,2023-11-05T15:45:00+00:00,Eredivisie,Netherlands,Ajax,SC Heerenveen,home,Ajax,away,SC Heerenveen,0.07953,0.250539,0.171009,home,4,1,5,0,1,0,0,1,0,1,0,0,0,0,0,0,5.7,1.41,7.08,,,,1.45,,1.45,,2.93,,2.93,0,1,0,1,1,0,1,0,-1.0,0.41,-1.0,,,,0.45,,0.45,,-1.0,,-1.0
positive_edge,2023-24,6754,2023-11-11T19:00:00+00:00,Eredivisie,Netherlands,FC Twente,NEC,home,FC Twente,away,NEC,0.090985,0.263019,0.172034,draw,3,3,6,1,0,0,0,1,0,1,0,0,0,0,0,0,5.46,1.29,9.41,,,,,,,,,,,0,0,0,0,1,1,1,1,4.46,-1.0,-1.0,,,,,,,,,,
positive_edge,2023-24,6756,2023-11-12T11:15:00+00:00,Eredivisie,Netherlands,PSV,PEC Zwolle,home,PSV,away,PEC Zwolle,0.135631,0.200051,0.06442,home,4,0,4,0,1,0,0,1,0,0,1,0,0,0,0,0,15.29,1.09,30.85,,,,,,,,,,,0,1,0,1,1,0,1,0,-1.0,0.09,-1.0,,,,,,,,,,
positive_edge,2023-24,6758,2023-11-12T13:30:00+00:00,Eredivisie,Netherlands,Almere City,Ajax,away,Ajax,home,Almere City,0.073426,0.275311,0.201885,draw,2,2,4,1,0,0,0,1,0,1,0,0,0,0,0,1,4.84,1.57,5.56,,,,,,,,,,,0,0,0,0,1,1,1,1,3.84,-1.0,-1.0,,,,,,,,,,
positive_edge,2023-24,6759,2023-11-12T15:45:00+00:00,Eredivisie,Netherlands,Feyenoord,AZ,home,Feyenoord,away,AZ,0.060378,0.265834,0.205456,home,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,4.71,1.49,6.67,,,2.6,,2.6,,1.53,,1.53,,1,1,1,1,0,0,0,0,-1.0,0.49,-1.0,,,1.6,,1.6,,-1.0,,-1.0,
positive_edge,2023-24,6760,2023-11-12T19:00:00+00:00,Eredivisie,Netherlands,FC Utrecht,Excelsior,home,FC Utrecht,away,Excelsior,0.069682,0.282037,0.212354,draw,2,2,4,1,0,0,0,1,0,1,0,0,0,0,0,1,4.62,1.56,6.18,,,2.63,1.36,2.63,1.36,1.53,2.87,1.53,2.87,0,0,0,0,1,1,1,1,3.62,-1.0,-1.0,,,-1.0,-1.0,-1.0,-1.0,0.53,1.87,0.53,1.87
positive_edge,2023-24,6761,2023-11-25T15:30:00+00:00,Eredivisie,Netherlands,Excelsior,Feyenoord,away,Feyenoord,home,Excelsior,0.142439,0.260731,0.118292,away,2,4,6,0,1,0,0,1,0,1,0,0,0,0,0,0,8.16,1.19,13.68,,,,,,,,,,,0,0,0,0,1,1,1,1,-1.0,0.19,-1.0,,,,,,,,,,
positive_edge,2023-24,6765,2023-11-25T20:00:00+00:00,Eredivisie,Netherlands,Ajax,Vitesse,home,Ajax,away,Vitesse,0.068806,0.219469,0.150663,home,5,0,5,0,1,0,0,1,0,0,1,0,0,0,0,0,6.44,1.32,8.49,,,,,,,,,,,0,1,0,1,1,0,1,0,-1.0,0.32,-1.0,,,,,,,,,,
positive_edge,2023-24,6768,2023-11-26T13:30:00+00:00,Eredivisie,Netherlands,AZ,FC Volendam,home,AZ,away,FC Volendam,0.138479,0.253513,0.115034,home,3,0,3,0,1,0,0,1,1,0,1,0,0,0,0,0,8.41,1.18,14.86,,,,,,,,,,,0,1,0,1,1,0,1,0,-1.0,0.18,-1.0,,,,,,,,,,
positive_edge,2023-24,6779,2023-12-06T18:00:00+00:00,Eredivisie,Netherlands,AZ,NEC,home,AZ,away,NEC,0.109407,0.26366,0.154253,away,1,2,3,0,0,1,0,1,1,1,0,0,0,0,0,0,6.3,1.28,11.23,,,,,,,,,,,1,0,1,0,0,1,0,1,-1.0,-1.0,10.23,,,,,,,,,,
positive_edge,2023-24,6781,2023-12-07T17:45:00+00:00,Eredivisie,Netherlands,PSV,SC Heerenveen,home,PSV,away,SC Heerenveen,0.123382,0.241225,0.117843,home,2,0,2,0,1,0,1,0,1,0,1,0,0,0,0,0,8.19,1.19,13.57,,,,,,,,,,,0,1,0,1,1,0,1,0,-1.0,0.19,-1.0,,,,,,,,,,
