subset_mode,season,fixture_id,kickoff_at,league,country,home_team,away_team,favorite_side,favorite_team,underdog_side,underdog_team,draw_edge,model_draw_probability,fair_market_draw_probability,actual_outcome,home_score,away_score,total_goals,draw_hit,favorite_win_hit,underdog_win_hit,under_2_5_hit,over_2_5_hit,under_3_5_hit,btts_yes_hit,btts_no_hit,exact_0_0_hit,exact_1_1_hit,exact_1_0_hit,exact_0_1_hit,exact_2_2_hit,draw_odds,favorite_ml_odds,underdog_ml_odds,under_2_5_odds,over_2_5_odds,home_tt_under_1_5_odds,away_tt_under_1_5_odds,favorite_tt_under_1_5_odds,underdog_tt_under_1_5_odds,home_tt_over_1_5_odds,away_tt_over_1_5_odds,favorite_tt_over_1_5_odds,underdog_tt_over_1_5_odds,home_tt_under_1_5_hit,away_tt_under_1_5_hit,favorite_tt_under_1_5_hit,underdog_tt_under_1_5_hit,home_tt_over_1_5_hit,away_tt_over_1_5_hit,favorite_tt_over_1_5_hit,underdog_tt_over_1_5_hit,draw_profit_units,favorite_ml_profit_units,underdog_ml_profit_units,under_2_5_profit_units,over_2_5_profit_units,home_tt_under_1_5_profit_units,away_tt_under_1_5_profit_units,favorite_tt_under_1_5_profit_units,underdog_tt_under_1_5_profit_units,home_tt_over_1_5_profit_units,away_tt_over_1_5_profit_units,favorite_tt_over_1_5_profit_units,underdog_tt_over_1_5_profit_units
surviving_rule,2023-24,2767,2023-09-24T17:00:00+00:00,Serie A,Italy,Bologna,Napoli,away,Napoli,home,Bologna,0.027866,0.297196,0.269329,draw,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,3.63,2.17,3.49,2.05,1.85,1.48,1.85,1.85,1.48,2.84,2.05,2.05,2.84,1,1,1,1,0,0,0,0,2.63,-1.0,-1.0,1.05,-1.0,0.48,0.85,0.85,0.48,-1.0,-1.0,-1.0,-1.0
surviving_rule,2023-24,2769,2023-09-26T19:45:00+00:00,Serie A,Italy,Juventus,Lecce,home,Juventus,away,Lecce,0.055723,0.280184,0.224461,home,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,4.33,1.52,7.14,1.94,1.96,2.36,,2.36,,1.65,,1.65,,1,1,1,1,0,0,0,0,-1.0,0.52,-1.0,0.94,-1.0,1.36,,1.36,,-1.0,,-1.0,
surviving_rule,2023-24,2781,2023-09-30T19:45:00+00:00,Serie A,Italy,Salernitana,Internazionale,away,Internazionale,home,Salernitana,0.092838,0.287782,0.194944,away,0,4,4,0,1,0,0,1,0,0,1,0,0,0,0,0,4.96,1.42,7.79,2.15,1.67,,2.66,2.66,,,1.57,1.57,,1,0,0,1,0,1,1,0,-1.0,0.42,-1.0,-1.0,0.67,,-1.0,-1.0,,,0.57,0.57,
surviving_rule,2023-24,2786,2023-10-02T17:30:00+00:00,Serie A,Italy,Sassuolo,Monza,home,Sassuolo,away,Monza,0.027939,0.28041,0.252471,away,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1,0,3.87,2.16,3.31,2.35,1.57,2.04,1.61,2.04,1.61,1.85,2.46,1.85,2.46,1,1,1,1,0,0,0,0,-1.0,-1.0,2.31,1.35,-1.0,1.04,0.61,1.04,0.61,-1.0,-1.0,-1.0,-1.0
surviving_rule,2023-24,2788,2023-10-02T19:45:00+00:00,Serie A,Italy,Fiorentina,Cagliari,home,Fiorentina,away,Cagliari,0.041065,0.277189,0.236124,home,3,0,3,0,1,0,0,1,1,0,1,0,0,0,0,0,4.15,1.59,6.64,2.02,1.88,2.25,,2.25,,1.71,,1.71,,0,1,0,1,1,0,1,0,-1.0,0.59,-1.0,-1.0,0.88,-1.0,,-1.0,,0.71,,0.71,
surviving_rule,2023-24,2791,2023-10-07T14:00:00+00:00,Serie A,Italy,Internazionale,Bologna,home,Internazionale,away,Bologna,0.12965,0.299337,0.169687,draw,2,2,4,1,0,0,0,1,0,1,0,0,0,0,0,1,5.63,1.3,10.01,2.3,1.6,,,,,,,,,0,0,0,0,1,1,1,1,4.63,-1.0,-1.0,-1.0,0.6,,,,,,,,
surviving_rule,2023-24,2799,2023-10-21T14:00:00+00:00,Serie A,Italy,Hellas Verona,Napoli,away,Napoli,home,Hellas Verona,0.059401,0.299186,0.239785,away,1,3,4,0,1,0,0,1,0,1,0,0,0,0,0,0,4.13,1.68,5.8,1.99,1.91,,2.31,2.31,,,1.71,1.71,,1,0,0,1,0,1,1,0,-1.0,0.68,-1.0,-1.0,0.91,,-1.0,-1.0,,,0.71,0.71,
surviving_rule,2023-24,2800,2023-10-21T17:00:00+00:00,Serie A,Italy,Torino,Internazionale,away,Internazionale,home,Torino,0.022122,0.274775,0.252653,away,0,3,3,0,1,0,0,1,1,0,1,0,0,0,0,0,3.85,1.72,5.35,1.84,2.06,,2.02,2.02,,,1.83,1.83,,1,0,0,1,0,1,1,0,-1.0,0.72,-1.0,-1.0,1.06,,-1.0,-1.0,,,0.83,0.83,
surviving_rule,2023-24,2802,2023-10-22T11:30:00+00:00,Serie A,Italy,AS Roma,Monza,home,AS Roma,away,Monza,0.026294,0.284805,0.258512,home,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,3.81,1.79,5.15,1.95,1.95,2.04,,2.04,,1.85,,1.85,,1,1,1,1,0,0,0,0,-1.0,0.79,-1.0,0.95,-1.0,1.04,,1.04,,-1.0,,-1.0,
surviving_rule,2023-24,2805,2023-10-22T17:00:00+00:00,Serie A,Italy,Atalanta,Genoa,home,Atalanta,away,Genoa,0.065717,0.291493,0.225776,home,2,0,2,0,1,0,1,0,1,0,1,0,0,0,0,0,4.42,1.6,6.63,1.87,2.03,2.32,,2.32,,1.67,,1.67,,0,1,0,1,1,0,1,0,-1.0,0.6,-1.0,0.87,-1.0,-1.0,,-1.0,,0.67,,0.67,
