season,league,edge_bucket,p_draw_bucket,fixtures,pickem_fixtures,classified_fixtures,draws,favorite_wins,underdog_wins,pickem_non_draw_games,draw_rate,favorite_win_pct_of_non_draws,underdog_win_pct_of_non_draws,favorite_win_rate_of_classified_fixtures,underdog_win_rate_of_classified_fixtures,avg_model_draw_probability,avg_market_draw_probability,avg_draw_edge,positive_edge_fixtures,surviving_rule_fixtures,avg_draw_odds,draw_roi_units,draw_roi,favorite_ml_bets,avg_favorite_ml_odds,favorite_ml_roi_units,favorite_ml_roi,underdog_ml_bets,avg_underdog_ml_odds,underdog_ml_roi_units,underdog_ml_roi
2025-26,Ligue 1,0.00-0.01,0.27-0.30,22,0,22,10,4,8,0,0.454545,0.333333,0.666667,0.181818,0.363636,0.28323,0.27919,0.00404,22,0,3.485909,12.47,0.566818,22,2.25,-12.83,-0.583182,22,3.508636,5.58,0.253636
2025-26,Ligue 1,0.00-0.01,0.30-0.33,7,0,7,2,3,2,0,0.285714,0.6,0.4,0.428571,0.285714,0.305531,0.299148,0.006383,7,0,3.251429,-0.51,-0.072857,7,2.401429,-0.14,-0.02,7,3.435714,0.09,0.012857
2025-26,Ligue 1,0.00-0.01,All,43,0,43,16,14,13,0,0.372093,0.518519,0.481481,0.325581,0.302326,0.277516,0.272968,0.004547,43,0,3.580698,14.34,0.333488,43,2.159767,-13.05,-0.303488,43,3.758837,4.73,0.11
2025-26,Ligue 1,0.01-0.02,0.21-0.24,1,0,1,0,0,1,0,0.0,0.0,1.0,0.0,1.0,0.230885,0.214186,0.016699,1,0,4.52,-1.0,-1.0,1,1.68,-1.0,-1.0,1,4.62,3.62,3.62
2025-26,Ligue 1,0.01-0.02,0.24-0.27,7,0,7,2,3,2,0,0.285714,0.6,0.4,0.428571,0.285714,0.258667,0.245608,0.013059,7,0,3.948571,0.98,0.14,7,1.831429,-1.74,-0.248571,7,4.488571,1.08,0.154286
2025-26,Ligue 1,0.01-0.02,0.27-0.30,9,0,9,3,6,0,0,0.333333,1.0,0.0,0.666667,0.0,0.281933,0.267686,0.014247,9,0,3.627778,1.54,0.171111,9,2.073333,3.33,0.37,9,3.908889,-9.0,-1.0
2025-26,Ligue 1,0.01-0.02,0.30-0.33,5,0,5,2,2,1,0,0.4,0.666667,0.333333,0.4,0.2,0.31506,0.301226,0.013834,5,5,3.228,1.69,0.338,5,2.318,0.14,0.028,5,3.68,-1.37,-0.274
2025-26,Ligue 1,0.01-0.02,All,22,0,22,7,11,4,0,0.318182,0.733333,0.266667,0.5,0.181818,0.279739,0.265852,0.013887,22,5,3.679545,3.21,0.145909,22,2.034091,0.73,0.033182,22,4.073636,-5.67,-0.257727
2025-26,Ligue 1,0.02-0.03,0.18-0.21,1,0,1,0,0,1,0,0.0,0.0,1.0,0.0,1.0,0.206095,0.17993,0.026164,1,0,5.37,-1.0,-1.0,1,1.42,-1.0,-1.0,1,6.92,5.92,5.92
2025-26,Ligue 1,0.02-0.03,0.21-0.24,1,0,1,0,1,0,0,0.0,1.0,0.0,1.0,0.0,0.2381,0.211618,0.026481,1,0,4.56,-1.0,-1.0,1,1.44,0.44,0.44,1,8.16,-1.0,-1.0
2025-26,Ligue 1,0.02-0.03,0.24-0.27,2,0,2,0,0,2,0,0.0,0.0,1.0,0.0,1.0,0.264629,0.238284,0.026346,2,0,4.065,-2.0,-1.0,2,1.715,-2.0,-1.0,2,4.945,7.89,3.945
2025-26,Ligue 1,0.02-0.03,0.27-0.30,14,0,14,3,7,4,0,0.214286,0.636364,0.363636,0.5,0.285714,0.28012,0.255721,0.024399,14,0,3.801429,-2.5,-0.178571,14,1.983571,0.16,0.011429,14,4.005,0.68,0.048571
2025-26,Ligue 1,0.02-0.03,0.30-0.33,7,0,7,3,3,1,0,0.428571,0.75,0.25,0.428571,0.142857,0.308023,0.28177,0.026253,7,7,3.452857,3.25,0.464286,7,2.207143,-0.69,-0.098571,7,3.627143,-3.76,-0.537143
2025-26,Ligue 1,0.02-0.03,>=0.33,1,0,1,0,1,0,0,0.0,1.0,0.0,1.0,0.0,0.331226,0.304221,0.027005,1,0,3.2,-1.0,-1.0,1,2.44,1.44,1.44,1,3.28,-1.0,-1.0
2025-26,Ligue 1,0.02-0.03,All,26,0,26,6,12,8,0,0.230769,0.6,0.4,0.461538,0.307692,0.283943,0.258647,0.025296,26,7,3.794231,-4.25,-0.163462,26,1.998077,-1.65,-0.063462,26,4.219615,8.73,0.335769
2025-26,Ligue 1,0.03-0.05,0.21-0.24,1,0,1,0,0,1,0,0.0,0.0,1.0,0.0,1.0,0.230632,0.193448,0.037184,1,0,4.99,-1.0,-1.0,1,1.43,-1.0,-1.0,1,7.34,6.34,6.34
2025-26,Ligue 1,0.03-0.05,0.24-0.27,4,0,4,0,4,0,0,0.0,1.0,0.0,1.0,0.0,0.251962,0.208767,0.043194,4,0,4.635,-4.0,-1.0,4,1.5075,2.03,0.5075,4,6.5125,-4.0,-1.0
2025-26,Ligue 1,0.03-0.05,0.27-0.30,9,0,9,2,5,2,0,0.222222,0.714286,0.285714,0.555556,0.222222,0.28878,0.24983,0.03895,9,0,3.886667,-1.47,-0.163333,9,1.783333,-0.24,-0.026667,9,4.757778,-0.37,-0.041111
2025-26,Ligue 1,0.03-0.05,0.30-0.33,9,0,9,5,4,0,0,0.555556,1.0,0.0,0.444444,0.0,0.309054,0.267434,0.04162,9,9,3.634444,9.07,1.007778,9,1.896667,-1.3,-0.144444,9,4.494444,-9.0,-1.0
2025-26,Ligue 1,0.03-0.05,>=0.33,2,0,2,0,1,1,0,0.0,0.5,0.5,0.5,0.5,0.342025,0.30521,0.036814,2,0,3.19,-2.0,-1.0,2,2.565,0.68,0.34,2,3.095,1.19,0.595
2025-26,Ligue 1,0.03-0.05,All,25,0,25,7,14,4,0,0.28,0.777778,0.222222,0.56,0.16,0.292121,0.251773,0.040349,25,9,3.904,0.6,0.024,25,1.8284,0.17,0.0068,25,4.914,-5.84,-0.2336
2025-26,Ligue 1,<0,0.21-0.24,4,0,4,0,2,2,0,0.0,0.5,0.5,0.5,0.5,0.217224,0.262761,-0.045538,0,0,3.705,-4.0,-1.0,4,1.99,0.13,0.0325,4,3.995,4.2,1.05
2025-26,Ligue 1,<0,0.24-0.27,43,0,43,11,20,12,0,0.255814,0.625,0.375,0.465116,0.27907,0.257695,0.274998,-0.017302,0,0,3.544186,-4.75,-0.110465,43,2.238372,1.31,0.030465,43,3.520233,-3.04,-0.070698
2025-26,Ligue 1,<0,0.27-0.30,21,0,21,3,14,4,0,0.142857,0.777778,0.222222,0.666667,0.190476,0.279272,0.293582,-0.01431,0,0,3.317143,-11.03,-0.525238,21,2.434762,12.62,0.600952,21,3.270476,-8.92,-0.424762
2025-26,Ligue 1,<0,0.30-0.33,3,0,3,2,1,0,0,0.666667,1.0,0.0,0.333333,0.0,0.309321,0.314695,-0.005374,0,0,3.086667,3.23,1.076667,3,2.54,-0.34,-0.113333,3,3.23,-3.0,-1.0
2025-26,Ligue 1,<0,All,71,0,71,16,37,18,0,0.225352,0.672727,0.327273,0.521127,0.253521,0.263978,0.281482,-0.017504,0,0,3.466761,-16.55,-0.233099,71,2.295211,13.72,0.193239,71,3.460845,-10.76,-0.151549
2025-26,Ligue 1,>=0.05,0.21-0.24,5,0,5,1,4,0,0,0.2,1.0,0.0,0.8,0.0,0.233437,0.137769,0.095668,5,0,7.382,0.65,0.13,5,1.246,-0.1,-0.02,5,13.636,-5.0,-1.0
2025-26,Ligue 1,>=0.05,0.24-0.27,18,0,18,2,15,1,0,0.111111,0.9375,0.0625,0.833333,0.055556,0.255782,0.163097,0.092684,18,0,5.995,-4.06,-0.225556,18,1.316667,1.96,0.108889,18,9.921667,-7.13,-0.396111
2025-26,Ligue 1,>=0.05,0.27-0.30,31,0,31,5,22,4,0,0.16129,0.846154,0.153846,0.709677,0.129032,0.286689,0.190521,0.096168,31,0,5.447097,-8.73,-0.281613,31,1.468387,0.53,0.017097,31,8.276129,-4.1,-0.132258
2025-26,Ligue 1,>=0.05,0.30-0.33,23,0,23,4,14,5,0,0.173913,0.736842,0.263158,0.608696,0.217391,0.311367,0.231392,0.079975,23,23,4.279565,-6.79,-0.295217,23,1.678696,-0.64,-0.027826,23,5.809565,-0.63,-0.027391
2025-26,Ligue 1,>=0.05,>=0.33,3,0,3,0,3,0,0,0.0,1.0,0.0,1.0,0.0,0.347777,0.284084,0.063693,3,0,3.426667,-3.0,-1.0,3,2.08,3.24,1.08,3,3.936667,-3.0,-1.0
2025-26,Ligue 1,>=0.05,All,80,0,80,12,58,10,0,0.15,0.852941,0.147059,0.725,0.125,0.285792,0.196313,0.08948,80,23,5.279875,-21.93,-0.274125,80,1.50375,4.99,0.062375,80,8.1095,-19.86,-0.24825
2025-26,Ligue 1,All,0.18-0.21,1,0,1,0,0,1,0,0.0,0.0,1.0,0.0,1.0,0.206095,0.17993,0.026164,1,0,5.37,-1.0,-1.0,1,1.42,-1.0,-1.0,1,6.92,5.92,5.92
2025-26,Ligue 1,All,0.21-0.24,14,0,14,2,7,5,0,0.142857,0.583333,0.416667,0.5,0.357143,0.227325,0.199766,0.02756,10,0,5.332143,-3.79,-0.270714,14,1.566429,-3.53,-0.252143,14,8.252857,11.19,0.799286
2025-26,Ligue 1,All,0.24-0.27,86,0,86,18,49,19,0,0.209302,0.720588,0.279412,0.569767,0.22093,0.25755,0.242505,0.015045,43,0,4.189419,-14.01,-0.162907,86,1.925581,3.48,0.040465,86,5.191279,-9.17,-0.106628
2025-26,Ligue 1,All,0.27-0.30,106,0,106,26,58,22,0,0.245283,0.725,0.275,0.54717,0.207547,0.283408,0.24954,0.033868,85,0,4.113774,-9.72,-0.091698,106,1.968208,3.57,0.033679,106,5.061321,-16.13,-0.15217
2025-26,Ligue 1,All,0.30-0.33,54,0,54,18,27,9,0,0.333333,0.75,0.25,0.5,0.166667,0.31002,0.263807,0.046213,51,44,3.767963,9.94,0.184074,54,1.984259,-2.97,-0.055,54,4.659259,-17.67,-0.327222
2025-26,Ligue 1,All,>=0.33,6,0,6,0,5,1,0,0.0,0.833333,0.166667,0.833333,0.166667,0.343101,0.294482,0.048619,6,0,3.31,-6.0,-1.0,6,2.301667,5.36,0.893333,6,3.546667,-2.81,-0.468333
2025-26,Ligue 1,All,All,267,0,267,64,146,57,0,0.2397,0.719212,0.280788,0.546816,0.213483,0.278572,0.248299,0.030274,196,44,4.118727,-24.58,-0.09206,267,1.942097,4.91,0.01839,267,5.162135,-28.67,-0.107378
2025-26,Premier League,0.00-0.01,0.24-0.27,8,0,8,3,3,2,0,0.375,0.6,0.4,0.375,0.25,0.261356,0.253718,0.007638,8,0,3.83625,3.6,0.45,8,1.93875,-2.66,-0.3325,8,4.27125,-1.73,-0.21625
2025-26,Premier League,0.00-0.01,0.27-0.30,25,0,25,5,9,11,0,0.2,0.45,0.55,0.36,0.44,0.287121,0.28211,0.005011,25,0,3.4504,-7.74,-0.3096,25,2.288,-4.28,-0.1712,25,3.45,12.69,0.5076
2025-26,Premier League,0.00-0.01,0.30-0.33,1,0,1,0,1,0,0,0.0,1.0,0.0,1.0,0.0,0.302633,0.296758,0.005875,1,0,3.26,-1.0,-1.0,1,2.38,1.38,1.38,1,3.26,-1.0,-1.0
2025-26,Premier League,0.00-0.01,All,34,0,34,8,13,13,0,0.235294,0.5,0.5,0.382353,0.382353,0.281515,0.27586,0.005655,34,0,3.535588,-5.14,-0.151176,34,2.208529,-5.56,-0.163529,34,3.637647,9.96,0.292941
2025-26,Premier League,0.01-0.02,0.21-0.24,1,0,1,0,1,0,0,0.0,1.0,0.0,1.0,0.0,0.239293,0.220113,0.01918,1,0,4.4,-1.0,-1.0,1,1.62,0.62,0.62,1,5.32,-1.0,-1.0
2025-26,Premier League,0.01-0.02,0.24-0.27,8,0,8,1,2,5,0,0.125,0.285714,0.714286,0.25,0.625,0.26335,0.248961,0.014389,8,0,3.90125,-4.11,-0.51375,8,1.89,-4.45,-0.55625,8,4.3425,11.69,1.46125
2025-26,Premier League,0.01-0.02,0.27-0.30,19,0,19,6,10,3,0,0.315789,0.769231,0.230769,0.526316,0.157895,0.283228,0.26825,0.014978,19,0,3.627368,3.24,0.170526,19,2.161053,2.3,0.121053,19,3.651053,-7.93,-0.417368
2025-26,Premier League,0.01-0.02,0.30-0.33,5,0,5,1,2,2,0,0.2,0.5,0.5,0.4,0.4,0.304499,0.287899,0.0166,5,0,3.384,-1.72,-0.344,5,2.392,-0.25,-0.05,5,3.248,1.29,0.258
2025-26,Premier League,0.01-0.02,All,33,0,33,8,15,10,0,0.242424,0.6,0.4,0.454545,0.30303,0.280301,0.265092,0.015208,33,0,3.680303,-3.59,-0.108788,33,2.113939,-1.78,-0.053939,33,3.808182,4.05,0.122727
2025-26,Premier League,0.02-0.03,0.21-0.24,3,0,3,0,2,1,0,0.0,0.666667,0.333333,0.666667,0.333333,0.232436,0.20991,0.022525,3,0,4.626667,-3.0,-1.0,3,1.516667,0.01,0.003333,3,6.516667,3.0,1.0
2025-26,Premier League,0.02-0.03,0.24-0.27,11,0,11,3,7,1,0,0.272727,0.875,0.125,0.636364,0.090909,0.259004,0.234454,0.02455,11,0,4.141818,1.55,0.140909,11,1.712727,0.96,0.087273,11,5.102727,-6.59,-0.599091
2025-26,Premier League,0.02-0.03,0.27-0.30,18,0,18,4,6,8,0,0.222222,0.428571,0.571429,0.333333,0.444444,0.285335,0.260638,0.024697,18,0,3.732778,-3.38,-0.187778,18,2.073889,-5.9,-0.327778,18,3.865,12.48,0.693333
2025-26,Premier League,0.02-0.03,0.30-0.33,5,0,5,3,1,1,0,0.6,0.5,0.5,0.2,0.2,0.31066,0.287224,0.023435,5,0,3.392,5.4,1.08,5,2.362,-2.68,-0.536,5,3.26,-1.89,-0.378
2025-26,Premier League,0.02-0.03,All,37,0,37,10,16,11,0,0.27027,0.592593,0.407407,0.432432,0.297297,0.27664,0.252333,0.024307,37,0,3.880811,0.57,0.015405,37,1.96027,-7.61,-0.205676,37,4.366216,7.0,0.189189
2025-26,Premier League,0.03-0.05,0.24-0.27,15,0,15,7,8,0,0,0.466667,1.0,0.0,0.533333,0.0,0.257289,0.219102,0.038187,15,0,4.438,15.92,1.061333,15,1.582667,-2.55,-0.17,15,6.000667,-15.0,-1.0
2025-26,Premier League,0.03-0.05,0.27-0.30,25,0,25,7,12,6,0,0.28,0.666667,0.333333,0.48,0.24,0.283906,0.246933,0.036973,25,0,3.9288,2.28,0.0912,25,1.7796,-3.91,-0.1564,25,4.8148,3.03,0.1212
2025-26,Premier League,0.03-0.05,0.30-0.33,11,0,11,5,3,3,0,0.454545,0.5,0.5,0.272727,0.272727,0.310283,0.272673,0.03761,11,0,3.571818,7.03,0.639091,11,2.072727,-4.89,-0.444545,11,3.882727,0.17,0.015455
2025-26,Premier League,0.03-0.05,>=0.33,2,0,2,0,2,0,0,0.0,1.0,0.0,1.0,0.0,0.336884,0.295364,0.041519,2,0,3.295,-2.0,-1.0,2,2.305,2.61,1.305,2,3.485,-2.0,-1.0
2025-26,Premier League,0.03-0.05,All,53,0,53,19,25,9,0,0.358491,0.735294,0.264706,0.471698,0.169811,0.283846,0.246226,0.03762,53,0,3.974906,23.23,0.438302,53,1.804528,-8.74,-0.164906,53,4.906792,-13.8,-0.260377
2025-26,Premier League,<0,0.21-0.24,5,0,5,2,2,1,0,0.4,0.666667,0.333333,0.4,0.2,0.234607,0.258438,-0.02383,0,0,3.76,2.47,0.494,5,2.004,-0.92,-0.184,5,3.82,-1.06,-0.212
2025-26,Premier League,<0,0.24-0.27,34,0,34,7,19,8,0,0.205882,0.703704,0.296296,0.558824,0.235294,0.258904,0.276207,-0.017303,0,0,3.528529,-9.34,-0.274706,34,2.259706,9.18,0.27,34,3.42,-5.8,-0.170588
2025-26,Premier League,<0,0.27-0.30,46,1,45,14,18,13,1,0.304348,0.580645,0.419355,0.4,0.288889,0.282139,0.292662,-0.010523,0,0,3.328913,-0.17,-0.003696,45,2.388444,-2.72,-0.060444,45,3.332222,-2.0,-0.044444
2025-26,Premier League,<0,0.30-0.33,3,0,3,1,2,0,0,0.333333,1.0,0.0,0.666667,0.0,0.305152,0.309945,-0.004793,0,0,3.14,0.22,0.073333,3,2.443333,2.12,0.706667,3,3.38,-3.0,-1.0
2025-26,Premier League,<0,All,88,1,87,24,41,22,1,0.272727,0.650794,0.349206,0.471264,0.252874,0.271246,0.284949,-0.013703,0,0,3.424091,-6.82,-0.0775,87,2.317931,7.66,0.088046,87,3.396207,-11.86,-0.136322
2025-26,Premier League,>=0.05,0.21-0.24,4,0,4,2,2,0,0,0.5,1.0,0.0,0.5,0.0,0.232204,0.141703,0.090501,4,0,6.8975,9.09,2.2725,4,1.2475,-1.53,-0.3825,4,11.77,-4.0,-1.0
2025-26,Premier League,>=0.05,0.24-0.27,16,0,16,5,11,0,0,0.3125,1.0,0.0,0.6875,0.0,0.258156,0.173711,0.084446,16,0,5.78625,9.25,0.578125,16,1.36,-1.45,-0.090625,16,10.09125,-16.0,-1.0
2025-26,Premier League,>=0.05,0.27-0.30,43,0,43,9,27,7,0,0.209302,0.794118,0.205882,0.627907,0.162791,0.283343,0.20391,0.079432,43,0,4.850698,1.67,0.038837,43,1.497209,-2.88,-0.066977,43,7.33186,2.52,0.058605
2025-26,Premier League,>=0.05,0.30-0.33,19,0,19,3,12,4,0,0.157895,0.75,0.25,0.631579,0.210526,0.310161,0.22269,0.08747,19,0,4.413158,-6.65,-0.35,19,1.639474,0.18,0.009474,19,6.026316,4.03,0.212105
2025-26,Premier League,>=0.05,>=0.33,2,0,2,1,0,1,0,0.5,0.0,1.0,0.0,0.5,0.342643,0.282239,0.060404,2,0,3.44,1.47,0.735,2,2.05,-2.0,-1.0,2,3.99,1.78,0.89
2025-26,Premier League,>=0.05,All,84,0,84,20,52,12,0,0.238095,0.8125,0.1875,0.619048,0.142857,0.283588,0.201309,0.082279,84,0,4.99381,14.83,0.176548,84,1.504524,-7.68,-0.091429,84,7.693929,-11.67,-0.138929
2025-26,Premier League,All,0.21-0.24,13,0,13,4,7,2,0,0.307692,0.777778,0.222222,0.538462,0.153846,0.233727,0.208372,0.025355,8,0,4.974615,7.56,0.581538,13,1.629231,-1.82,-0.14,13,7.003846,-3.06,-0.235385
2025-26,Premier League,All,0.24-0.27,92,0,92,26,50,16,0,0.282609,0.757576,0.242424,0.543478,0.173913,0.259122,0.239754,0.019368,58,0,4.201957,16.87,0.18337,92,1.867391,-0.97,-0.010543,92,5.356413,-33.43,-0.36337
2025-26,Premier League,All,0.27-0.30,176,1,175,45,82,48,1,0.255682,0.630769,0.369231,0.468571,0.274286,0.283836,0.257073,0.026763,130,0,3.876705,-4.1,-0.023295,175,2.011086,-17.39,-0.099371,175,4.633029,20.79,0.1188
2025-26,Premier League,All,0.30-0.33,44,0,44,13,21,10,0,0.295455,0.677419,0.322581,0.477273,0.227273,0.309092,0.257562,0.05153,41,0,3.856818,3.28,0.074545,44,1.987045,-4.14,-0.094091,44,4.617045,-0.4,-0.009091
2025-26,Premier League,All,>=0.33,4,0,4,1,2,1,0,0.25,0.666667,0.333333,0.5,0.25,0.339763,0.288801,0.050962,4,0,3.3675,-0.53,-0.1325,4,2.1775,0.61,0.1525,4,3.7375,-0.22,-0.055
2025-26,Premier League,All,All,329,1,328,89,162,77,1,0.270517,0.677824,0.322176,0.493902,0.234756,0.279003,0.250757,0.028246,241,0,4.002188,23.08,0.070152,328,1.954451,-23.71,-0.072287,328,4.916829,-16.32,-0.049756
2025-26,Serie A,0.00-0.01,0.24-0.27,1,0,1,0,0,1,0,0.0,0.0,1.0,0.0,1.0,0.257998,0.249101,0.008897,1,0,3.88,-1.0,-1.0,1,1.7,-1.0,-1.0,1,5.3,4.3,4.3
2025-26,Serie A,0.00-0.01,0.27-0.30,8,0,8,3,2,3,0,0.375,0.4,0.6,0.25,0.375,0.286592,0.281817,0.004775,8,0,3.4525,2.17,0.27125,8,2.10125,-4.38,-0.5475,8,4.085,3.15,0.39375
2025-26,Serie A,0.00-0.01,0.30-0.33,15,0,15,4,10,1,0,0.266667,0.909091,0.090909,0.666667,0.066667,0.311699,0.306145,0.005554,15,0,3.178667,-2.07,-0.138,15,2.226,7.36,0.490667,15,3.919333,-11.98,-0.798667
2025-26,Serie A,0.00-0.01,>=0.33,4,0,4,3,1,0,0,0.75,1.0,0.0,0.25,0.0,0.334881,0.329062,0.00582,4,0,2.9575,4.84,1.21,4,2.415,-1.94,-0.485,4,3.785,-4.0,-1.0
2025-26,Serie A,0.00-0.01,All,28,0,28,10,13,5,0,0.357143,0.722222,0.277778,0.464286,0.178571,0.305919,0.300431,0.005489,28,0,3.250357,3.94,0.140714,28,2.198571,0.04,0.001429,28,3.996786,-8.53,-0.304643
2025-26,Serie A,0.01-0.02,0.24-0.27,1,0,1,0,0,1,0,0.0,0.0,1.0,0.0,1.0,0.248603,0.235253,0.01335,1,0,4.11,-1.0,-1.0,1,1.55,-1.0,-1.0,1,6.86,5.86,5.86
2025-26,Serie A,0.01-0.02,0.27-0.30,7,0,7,0,5,2,0,0.0,0.714286,0.285714,0.714286,0.285714,0.291973,0.278986,0.012987,7,0,3.48,-7.0,-1.0,7,1.912857,2.68,0.382857,7,4.822857,3.11,0.444286
2025-26,Serie A,0.01-0.02,0.30-0.33,22,0,22,7,11,4,0,0.318182,0.733333,0.266667,0.5,0.181818,0.314515,0.298239,0.016276,22,0,3.264545,0.9,0.040909,22,2.173182,1.96,0.089091,22,4.05,-6.17,-0.280455
2025-26,Serie A,0.01-0.02,>=0.33,4,0,4,1,2,1,0,0.25,0.666667,0.333333,0.5,0.25,0.34089,0.326769,0.014122,4,0,2.9775,-1.03,-0.2575,4,2.62,1.02,0.255,4,3.37,-1.07,-0.2675
2025-26,Serie A,0.01-0.02,All,34,0,34,8,18,8,0,0.235294,0.692308,0.307692,0.529412,0.235294,0.311039,0.295779,0.01526,34,0,3.3,-8.13,-0.239118,34,2.153824,4.66,0.137059,34,4.211765,1.73,0.050882
2025-26,Serie A,0.02-0.03,0.24-0.27,1,0,1,0,1,0,0,0.0,1.0,0.0,1.0,0.0,0.266268,0.242456,0.023812,1,0,3.99,-1.0,-1.0,1,1.56,0.56,0.56,1,7.04,-1.0,-1.0
2025-26,Serie A,0.02-0.03,0.27-0.30,9,0,9,2,7,0,0,0.222222,1.0,0.0,0.777778,0.0,0.286172,0.262352,0.023821,9,9,3.698889,-1.63,-0.181111,9,1.726667,2.95,0.327778,9,5.721111,-9.0,-1.0
2025-26,Serie A,0.02-0.03,0.30-0.33,7,0,7,3,2,2,0,0.428571,0.5,0.5,0.285714,0.285714,0.315544,0.290134,0.025411,7,0,3.345714,3.02,0.431429,7,2.0,-2.97,-0.424286,7,4.614286,2.46,0.351429
2025-26,Serie A,0.02-0.03,>=0.33,4,0,4,1,2,1,0,0.25,0.666667,0.333333,0.5,0.25,0.340104,0.316009,0.024095,4,0,3.0775,-0.98,-0.245,4,2.2475,0.54,0.135,4,4.01,-0.54,-0.135
2025-26,Serie A,0.02-0.03,All,21,0,21,6,12,3,0,0.285714,0.8,0.2,0.571429,0.142857,0.305288,0.280885,0.024403,21,9,3.476667,-0.59,-0.028095,21,1.909048,1.08,0.051429,21,5.089048,-8.08,-0.384762
2025-26,Serie A,0.03-0.05,0.24-0.27,5,0,5,2,2,1,0,0.4,0.666667,0.333333,0.4,0.2,0.25761,0.22046,0.03715,5,0,4.384,4.23,0.846,5,1.478,-2.0,-0.4,5,7.794,1.28,0.256
2025-26,Serie A,0.03-0.05,0.27-0.30,10,0,10,5,3,2,0,0.5,0.6,0.4,0.3,0.2,0.279939,0.242558,0.037381,10,10,3.991,9.85,0.985,10,1.601,-5.35,-0.535,10,6.642,2.85,0.285
2025-26,Serie A,0.03-0.05,0.30-0.33,18,0,18,3,11,4,0,0.166667,0.733333,0.266667,0.611111,0.222222,0.312075,0.270351,0.041724,18,0,3.591111,-7.11,-0.395,18,1.816111,2.18,0.121111,18,5.19,2.35,0.130556
2025-26,Serie A,0.03-0.05,>=0.33,5,0,5,1,4,0,0,0.2,1.0,0.0,0.8,0.0,0.344993,0.307446,0.037548,5,0,3.166,-1.69,-0.338,5,2.18,4.07,0.814,5,4.17,-5.0,-1.0
2025-26,Serie A,0.03-0.05,All,38,0,38,11,20,7,0,0.289474,0.740741,0.259259,0.526316,0.184211,0.300783,0.261354,0.03943,38,10,3.744737,5.28,0.138947,38,1.762895,-1.1,-0.028947,38,5.780526,1.48,0.038947
2025-26,Serie A,<0,0.21-0.24,1,0,1,0,0,1,0,0.0,0.0,1.0,0.0,1.0,0.228665,0.238627,-0.009961,0,0,4.05,-1.0,-1.0,1,1.55,-1.0,-1.0,1,7.01,6.01,6.01
2025-26,Serie A,<0,0.24-0.27,11,0,11,5,4,2,0,0.454545,0.666667,0.333333,0.363636,0.181818,0.263418,0.302014,-0.038596,0,0,3.226364,4.98,0.452727,11,2.235455,-2.06,-0.187273,11,3.890909,-2.11,-0.191818
2025-26,Serie A,<0,0.27-0.30,58,1,57,16,26,15,1,0.275862,0.634146,0.365854,0.45614,0.263158,0.287704,0.310394,-0.02269,0,0,3.139138,-7.94,-0.136897,57,2.368246,3.47,0.060877,57,3.646316,-2.06,-0.03614
2025-26,Serie A,<0,0.30-0.33,38,0,38,9,17,12,0,0.236842,0.586207,0.413793,0.447368,0.315789,0.312021,0.326952,-0.014931,0,0,2.980526,-11.55,-0.303947,38,2.552368,5.8,0.152632,38,3.431842,4.07,0.107105
2025-26,Serie A,<0,>=0.33,3,1,2,1,1,1,0,0.333333,0.5,0.5,0.5,0.5,0.334174,0.343439,-0.009266,0,0,2.833333,-0.25,-0.083333,2,2.625,0.53,0.265,2,3.355,1.18,0.59
2025-26,Serie A,<0,All,111,2,109,31,48,31,1,0.279279,0.607595,0.392405,0.440367,0.284404,0.294346,0.315478,-0.021132,0,0,3.093423,-15.76,-0.141982,109,2.416239,6.74,0.061835,109,3.621743,7.09,0.065046
2025-26,Serie A,>=0.05,0.21-0.24,1,0,1,0,0,1,0,0.0,0.0,1.0,0.0,1.0,0.235738,0.169897,0.065841,1,0,5.79,-1.0,-1.0,1,1.32,-1.0,-1.0,1,11.59,10.59,10.59
2025-26,Serie A,>=0.05,0.24-0.27,10,0,10,0,10,0,0,0.0,1.0,0.0,1.0,0.0,0.260548,0.169803,0.090745,10,0,5.845,-10.0,-1.0,10,1.307,3.07,0.307,10,11.516,-10.0,-1.0
2025-26,Serie A,>=0.05,0.27-0.30,34,0,34,10,22,2,0,0.294118,0.916667,0.083333,0.647059,0.058824,0.285723,0.19266,0.093062,34,34,5.133529,15.88,0.467059,34,1.389706,-3.68,-0.108235,34,9.675294,-14.2,-0.417647
2025-26,Serie A,>=0.05,0.30-0.33,38,0,38,6,30,2,0,0.157895,0.9375,0.0625,0.789474,0.052632,0.314294,0.227681,0.086613,38,0,4.332895,-13.51,-0.355526,38,1.532368,7.55,0.198684,38,7.447368,-25.5,-0.671053
2025-26,Serie A,>=0.05,>=0.33,15,0,15,3,9,3,0,0.2,0.75,0.25,0.6,0.2,0.347754,0.254488,0.093265,15,0,3.886667,-4.52,-0.301333,15,1.693333,0.39,0.026,15,6.511333,8.38,0.558667
2025-26,Serie A,>=0.05,All,98,0,98,19,71,8,0,0.193878,0.898734,0.101266,0.72449,0.081633,0.303217,0.213139,0.090078,98,34,4.711531,-13.15,-0.134184,98,1.482347,6.33,0.064592,98,8.53449,-30.73,-0.313571
2025-26,Serie A,All,0.21-0.24,2,0,2,0,0,2,0,0.0,0.0,1.0,0.0,1.0,0.232202,0.204262,0.02794,1,0,4.92,-2.0,-1.0,2,1.435,-2.0,-1.0,2,9.3,16.6,8.3
