season,fixture_id,kickoff_at,league,country,home_team,away_team,model,source_file,selection_rule,favorite_side,favorite_team,underdog_team,market_favorite_side,model_matches_market_favorite,elo_gap,sgp_hit,favorite_win,favorite_goals,model_p_joint,sgp_pricing_source,sgp_odds,favorite_ml_odds,opposite_ml_odds,team_total_over_1_5_odds,team_total_under_1_5_odds,bookmaker_id,bookmaker_name,odds_type
2025-26,478,2025-11-02T17:30:00,La Liga,Spain,Barcelona,Elche,GPT V2,bully_engine_v2_gpt.py,is_bully_candidate,home,Barcelona,Elche,home,1,258.29495,1,1,3,0.442176,synthesized,1.06759,1.18,13.0,1.22,4.0,2,Bet365,closing
2025-26,478,2025-11-02T17:30:00,La Liga,Spain,Barcelona,Elche,V3,bully_engine_v3_cl_gpt.py,is_bully_candidate,home,Barcelona,Elche,home,1,258.29495,1,1,3,0.328419,synthesized,1.06759,1.18,13.0,1.22,4.0,2,Bet365,closing
2025-26,478,2025-11-02T17:30:00,La Liga,Spain,Barcelona,Elche,V3.1,bully_engine_v3_1_cl_gpt.py,is_bully_candidate,home,Barcelona,Elche,home,1,258.29495,1,1,3,0.328419,synthesized,1.06759,1.18,13.0,1.22,4.0,2,Bet365,closing
2025-26,478,2025-11-02T17:30:00,La Liga,Spain,Barcelona,Elche,V3.2,bully_engine_v3_2_cl_gpt.py,is_bully_candidate,home,Barcelona,Elche,home,1,258.29495,1,1,3,0.343809,synthesized,1.06759,1.18,13.0,1.22,4.0,2,Bet365,closing
2025-26,478,2025-11-02T17:30:00,La Liga,Spain,Barcelona,Elche,V3.2.5,bully_engine_v3_2_5GPT.py,is_bully_candidate,home,Barcelona,Elche,home,1,258.29495,1,1,3,0.343809,synthesized,1.06759,1.18,13.0,1.22,4.0,2,Bet365,closing
2025-26,484,2025-11-08T17:30:00,La Liga,Spain,Atlético Madrid,Levante,V2,bully_engine_v2.py,is_bully_spot,home,Atlético Madrid,Levante,home,1,246.332145,1,1,3,0.518228,synthesized,1.1,1.2,12.0,1.25,3.75,2,Bet365,closing
2025-26,484,2025-11-08T17:30:00,La Liga,Spain,Atlético Madrid,Levante,GPT V2,bully_engine_v2_gpt.py,is_bully_candidate,home,Atlético Madrid,Levante,home,1,246.332145,1,1,3,0.589641,synthesized,1.1,1.2,12.0,1.25,3.75,2,Bet365,closing
2025-26,484,2025-11-08T17:30:00,La Liga,Spain,Atlético Madrid,Levante,V3,bully_engine_v3_cl_gpt.py,is_bully_candidate,home,Atlético Madrid,Levante,home,1,246.332145,1,1,3,0.468246,synthesized,1.1,1.2,12.0,1.25,3.75,2,Bet365,closing
2025-26,484,2025-11-08T17:30:00,La Liga,Spain,Atlético Madrid,Levante,V3.1,bully_engine_v3_1_cl_gpt.py,is_bully_candidate,home,Atlético Madrid,Levante,home,1,246.332145,1,1,3,0.468246,synthesized,1.1,1.2,12.0,1.25,3.75,2,Bet365,closing
2025-26,484,2025-11-08T17:30:00,La Liga,Spain,Atlético Madrid,Levante,V3.2,bully_engine_v3_2_cl_gpt.py,is_bully_candidate,home,Atlético Madrid,Levante,home,1,246.332145,1,1,3,0.480134,synthesized,1.1,1.2,12.0,1.25,3.75,2,Bet365,closing
2025-26,484,2025-11-08T17:30:00,La Liga,Spain,Atlético Madrid,Levante,V3.2.5,bully_engine_v3_2_5GPT.py,is_bully_candidate,home,Atlético Madrid,Levante,home,1,246.332145,1,1,3,0.480134,synthesized,1.1,1.2,12.0,1.25,3.75,2,Bet365,closing
2025-26,484,2025-11-08T17:30:00,La Liga,Spain,Atlético Madrid,Levante,V3.3GPT,bully_engine_v3_3GPT.py,p_joint >= 0.42,home,Atlético Madrid,Levante,home,1,246.332145,1,1,3,0.539853,synthesized,1.1,1.2,12.0,1.25,3.75,2,Bet365,closing
2025-26,485,2025-11-08T20:00:00,La Liga,Spain,Espanyol,Villarreal,V3.3GPT,bully_engine_v3_3GPT.py,p_joint >= 0.42,away,Villarreal,Espanyol,away,1,85.381671,1,1,2,0.430409,synthesized,3.474248,2.59,2.82,2.32,1.64,1,Pinnacle,closing
2025-26,487,2025-11-09T15:15:00,La Liga,Spain,Rayo Vallecano,Real Madrid,GPT V2,bully_engine_v2_gpt.py,is_bully_candidate,away,Real Madrid,Rayo Vallecano,away,1,185.42446,0,0,0,0.557251,synthesized,1.460816,1.5,6.32,1.51,2.63,1,Pinnacle,closing
2025-26,487,2025-11-09T15:15:00,La Liga,Spain,Rayo Vallecano,Real Madrid,V3,bully_engine_v3_cl_gpt.py,is_bully_candidate,away,Real Madrid,Rayo Vallecano,away,1,185.42446,0,0,0,0.429909,synthesized,1.460816,1.5,6.32,1.51,2.63,1,Pinnacle,closing
2025-26,487,2025-11-09T15:15:00,La Liga,Spain,Rayo Vallecano,Real Madrid,V3.1,bully_engine_v3_1_cl_gpt.py,is_bully_candidate,away,Real Madrid,Rayo Vallecano,away,1,185.42446,0,0,0,0.429909,synthesized,1.460816,1.5,6.32,1.51,2.63,1,Pinnacle,closing
2025-26,487,2025-11-09T15:15:00,La Liga,Spain,Rayo Vallecano,Real Madrid,V3.2,bully_engine_v3_2_cl_gpt.py,is_bully_candidate,away,Real Madrid,Rayo Vallecano,away,1,185.42446,0,0,0,0.45063,synthesized,1.460816,1.5,6.32,1.51,2.63,1,Pinnacle,closing
2025-26,487,2025-11-09T15:15:00,La Liga,Spain,Rayo Vallecano,Real Madrid,V3.2.5,bully_engine_v3_2_5GPT.py,is_bully_candidate,away,Real Madrid,Rayo Vallecano,away,1,185.42446,0,0,0,0.45063,synthesized,1.460816,1.5,6.32,1.51,2.63,1,Pinnacle,closing
2025-26,487,2025-11-09T15:15:00,La Liga,Spain,Rayo Vallecano,Real Madrid,V3.3GPT,bully_engine_v3_3GPT.py,p_joint >= 0.42,away,Real Madrid,Rayo Vallecano,away,1,185.42446,0,0,0,0.557425,synthesized,1.460816,1.5,6.32,1.51,2.63,1,Pinnacle,closing
2025-26,489,2025-11-09T17:30:00,La Liga,Spain,Valencia,Real Betis,V3.3GPT,bully_engine_v3_3GPT.py,p_joint >= 0.42,away,Real Betis,Valencia,away,1,52.78092,0,0,1,0.570989,synthesized,2.71249,2.18,3.5,2.15,1.75,1,Pinnacle,closing
2025-26,412,2025-11-22T15:15:00,La Liga,Spain,Barcelona,Athletic Club,V2,bully_engine_v2.py,is_bully_spot,home,Barcelona,Athletic Club,home,1,206.239494,1,1,4,0.447911,synthesized,1.379077,1.42,6.5,1.4,2.75,2,Bet365,closing
2025-26,412,2025-11-22T15:15:00,La Liga,Spain,Barcelona,Athletic Club,GPT V2,bully_engine_v2_gpt.py,is_bully_candidate,home,Barcelona,Athletic Club,home,1,206.239494,1,1,4,0.520401,synthesized,1.379077,1.42,6.5,1.4,2.75,2,Bet365,closing
2025-26,412,2025-11-22T15:15:00,La Liga,Spain,Barcelona,Athletic Club,V3,bully_engine_v3_cl_gpt.py,is_bully_candidate,home,Barcelona,Athletic Club,home,1,206.239494,1,1,4,0.376406,synthesized,1.379077,1.42,6.5,1.4,2.75,2,Bet365,closing
2025-26,412,2025-11-22T15:15:00,La Liga,Spain,Barcelona,Athletic Club,V3.1,bully_engine_v3_1_cl_gpt.py,is_bully_candidate,home,Barcelona,Athletic Club,home,1,206.239494,1,1,4,0.376406,synthesized,1.379077,1.42,6.5,1.4,2.75,2,Bet365,closing
2025-26,412,2025-11-22T15:15:00,La Liga,Spain,Barcelona,Athletic Club,V3.2,bully_engine_v3_2_cl_gpt.py,is_bully_candidate,home,Barcelona,Athletic Club,home,1,206.239494,1,1,4,0.406445,synthesized,1.379077,1.42,6.5,1.4,2.75,2,Bet365,closing
2025-26,412,2025-11-22T15:15:00,La Liga,Spain,Barcelona,Athletic Club,V3.2.5,bully_engine_v3_2_5GPT.py,is_bully_candidate,home,Barcelona,Athletic Club,home,1,206.239494,1,1,4,0.406445,synthesized,1.379077,1.42,6.5,1.4,2.75,2,Bet365,closing
2025-26,412,2025-11-22T15:15:00,La Liga,Spain,Barcelona,Athletic Club,V3.3GPT,bully_engine_v3_3GPT.py,p_joint >= 0.42,home,Barcelona,Athletic Club,home,1,206.239494,1,1,4,0.434348,synthesized,1.379077,1.42,6.5,1.4,2.75,2,Bet365,closing
2025-26,414,2025-11-22T20:00:00,La Liga,Spain,Villarreal,Mallorca,V2,bully_engine_v2.py,is_bully_spot,home,Villarreal,Mallorca,home,1,250.547727,1,1,2,0.468547,synthesized,1.430802,1.41,7.84,1.53,2.48,1,Pinnacle,closing
2025-26,414,2025-11-22T20:00:00,La Liga,Spain,Villarreal,Mallorca,GPT V2,bully_engine_v2_gpt.py,is_bully_candidate,home,Villarreal,Mallorca,home,1,250.547727,1,1,2,0.549837,synthesized,1.430802,1.41,7.84,1.53,2.48,1,Pinnacle,closing
2025-26,414,2025-11-22T20:00:00,La Liga,Spain,Villarreal,Mallorca,V3,bully_engine_v3_cl_gpt.py,is_bully_candidate,home,Villarreal,Mallorca,home,1,250.547727,1,1,2,0.408515,synthesized,1.430802,1.41,7.84,1.53,2.48,1,Pinnacle,closing
2025-26,414,2025-11-22T20:00:00,La Liga,Spain,Villarreal,Mallorca,V3.1,bully_engine_v3_1_cl_gpt.py,is_bully_candidate,home,Villarreal,Mallorca,home,1,250.547727,1,1,2,0.408515,synthesized,1.430802,1.41,7.84,1.53,2.48,1,Pinnacle,closing
2025-26,414,2025-11-22T20:00:00,La Liga,Spain,Villarreal,Mallorca,V3.2,bully_engine_v3_2_cl_gpt.py,is_bully_candidate,home,Villarreal,Mallorca,home,1,250.547727,1,1,2,0.431476,synthesized,1.430802,1.41,7.84,1.53,2.48,1,Pinnacle,closing
2025-26,414,2025-11-22T20:00:00,La Liga,Spain,Villarreal,Mallorca,V3.2.5,bully_engine_v3_2_5GPT.py,is_bully_candidate,home,Villarreal,Mallorca,home,1,250.547727,1,1,2,0.431476,synthesized,1.430802,1.41,7.84,1.53,2.48,1,Pinnacle,closing
2025-26,414,2025-11-22T20:00:00,La Liga,Spain,Villarreal,Mallorca,V3.3GPT,bully_engine_v3_3GPT.py,p_joint >= 0.42,home,Villarreal,Mallorca,home,1,250.547727,1,1,2,0.464443,synthesized,1.430802,1.41,7.84,1.53,2.48,1,Pinnacle,closing
2025-26,416,2025-11-23T15:15:00,La Liga,Spain,Real Betis,Girona,GPT V2,bully_engine_v2_gpt.py,is_bully_candidate,home,Real Betis,Girona,home,1,201.387625,0,0,1,0.413183,synthesized,1.521344,1.53,6.24,1.56,2.48,1,Pinnacle,closing
2025-26,416,2025-11-23T15:15:00,La Liga,Spain,Real Betis,Girona,V3,bully_engine_v3_cl_gpt.py,is_bully_candidate,home,Real Betis,Girona,home,1,201.387625,0,0,1,0.343972,synthesized,1.521344,1.53,6.24,1.56,2.48,1,Pinnacle,closing
2025-26,416,2025-11-23T15:15:00,La Liga,Spain,Real Betis,Girona,V3.1,bully_engine_v3_1_cl_gpt.py,is_bully_candidate,home,Real Betis,Girona,home,1,201.387625,0,0,1,0.343972,synthesized,1.521344,1.53,6.24,1.56,2.48,1,Pinnacle,closing
2025-26,416,2025-11-23T15:15:00,La Liga,Spain,Real Betis,Girona,V3.2,bully_engine_v3_2_cl_gpt.py,is_bully_candidate,home,Real Betis,Girona,home,1,201.387625,0,0,1,0.349262,synthesized,1.521344,1.53,6.24,1.56,2.48,1,Pinnacle,closing
2025-26,416,2025-11-23T15:15:00,La Liga,Spain,Real Betis,Girona,V3.2.5,bully_engine_v3_2_5GPT.py,is_bully_candidate,home,Real Betis,Girona,home,1,201.387625,0,0,1,0.349262,synthesized,1.521344,1.53,6.24,1.56,2.48,1,Pinnacle,closing
2025-26,417,2025-11-23T17:30:00,La Liga,Spain,Getafe,Atlético Madrid,GPT V2,bully_engine_v2_gpt.py,is_bully_candidate,away,Atlético Madrid,Getafe,away,1,140.28954,0,1,1,0.486479,synthesized,2.631184,1.89,4.92,2.44,1.59,1,Pinnacle,closing
2025-26,417,2025-11-23T17:30:00,La Liga,Spain,Getafe,Atlético Madrid,V3,bully_engine_v3_cl_gpt.py,is_bully_candidate,away,Atlético Madrid,Getafe,away,1,140.28954,0,1,1,0.359859,synthesized,2.631184,1.89,4.92,2.44,1.59,1,Pinnacle,closing
2025-26,417,2025-11-23T17:30:00,La Liga,Spain,Getafe,Atlético Madrid,V3.1,bully_engine_v3_1_cl_gpt.py,is_bully_candidate,away,Atlético Madrid,Getafe,away,1,140.28954,0,1,1,0.359859,synthesized,2.631184,1.89,4.92,2.44,1.59,1,Pinnacle,closing
2025-26,417,2025-11-23T17:30:00,La Liga,Spain,Getafe,Atlético Madrid,V3.2,bully_engine_v3_2_cl_gpt.py,is_bully_candidate,away,Atlético Madrid,Getafe,away,1,140.28954,0,1,1,0.39114,synthesized,2.631184,1.89,4.92,2.44,1.59,1,Pinnacle,closing
2025-26,417,2025-11-23T17:30:00,La Liga,Spain,Getafe,Atlético Madrid,V3.2.5,bully_engine_v3_2_5GPT.py,is_bully_candidate,away,Atlético Madrid,Getafe,away,1,140.28954,0,1,1,0.39114,synthesized,2.631184,1.89,4.92,2.44,1.59,1,Pinnacle,closing
2025-26,417,2025-11-23T17:30:00,La Liga,Spain,Getafe,Atlético Madrid,V3.3GPT,bully_engine_v3_3GPT.py,p_joint >= 0.42,away,Atlético Madrid,Getafe,away,1,140.28954,0,1,1,0.466728,synthesized,2.631184,1.89,4.92,2.44,1.59,1,Pinnacle,closing
2025-26,418,2025-11-23T20:00:00,La Liga,Spain,Elche,Real Madrid,GPT V2,bully_engine_v2_gpt.py,is_bully_candidate,away,Real Madrid,Elche,away,1,187.0253,0,0,2,0.455906,synthesized,1.375594,1.4,6.5,1.4,2.75,2,Bet365,closing
2025-26,418,2025-11-23T20:00:00,La Liga,Spain,Elche,Real Madrid,V3,bully_engine_v3_cl_gpt.py,is_bully_candidate,away,Real Madrid,Elche,away,1,187.0253,0,0,2,0.368902,synthesized,1.375594,1.4,6.5,1.4,2.75,2,Bet365,closing
2025-26,418,2025-11-23T20:00:00,La Liga,Spain,Elche,Real Madrid,V3.1,bully_engine_v3_1_cl_gpt.py,is_bully_candidate,away,Real Madrid,Elche,away,1,187.0253,0,0,2,0.368902,synthesized,1.375594,1.4,6.5,1.4,2.75,2,Bet365,closing
2025-26,418,2025-11-23T20:00:00,La Liga,Spain,Elche,Real Madrid,V3.2,bully_engine_v3_2_cl_gpt.py,is_bully_candidate,away,Real Madrid,Elche,away,1,187.0253,0,0,2,0.377682,synthesized,1.375594,1.4,6.5,1.4,2.75,2,Bet365,closing
2025-26,418,2025-11-23T20:00:00,La Liga,Spain,Elche,Real Madrid,V3.2.5,bully_engine_v3_2_5GPT.py,is_bully_candidate,away,Real Madrid,Elche,away,1,187.0253,0,0,2,0.377682,synthesized,1.375594,1.4,6.5,1.4,2.75,2,Bet365,closing
2025-26,418,2025-11-23T20:00:00,La Liga,Spain,Elche,Real Madrid,V3.3GPT,bully_engine_v3_3GPT.py,p_joint >= 0.42,away,Real Madrid,Elche,away,1,187.0253,0,0,2,0.459304,synthesized,1.375594,1.4,6.5,1.4,2.75,2,Bet365,closing
2025-26,422,2025-11-29T15:15:00,La Liga,Spain,Barcelona,Alavés,V2,bully_engine_v2.py,is_bully_spot,home,Barcelona,Alavés,home,1,324.55187,1,1,3,0.486185,synthesized,1.125,1.25,10.0,1.25,3.75,2,Bet365,closing
2025-26,422,2025-11-29T15:15:00,La Liga,Spain,Barcelona,Alavés,GPT V2,bully_engine_v2_gpt.py,is_bully_candidate,home,Barcelona,Alavés,home,1,324.55187,1,1,3,0.626055,synthesized,1.125,1.25,10.0,1.25,3.75,2,Bet365,closing
2025-26,422,2025-11-29T15:15:00,La Liga,Spain,Barcelona,Alavés,V3,bully_engine_v3_cl_gpt.py,is_bully_candidate,home,Barcelona,Alavés,home,1,324.55187,1,1,3,0.423361,synthesized,1.125,1.25,10.0,1.25,3.75,2,Bet365,closing
2025-26,422,2025-11-29T15:15:00,La Liga,Spain,Barcelona,Alavés,V3.1,bully_engine_v3_1_cl_gpt.py,is_bully_candidate,home,Barcelona,Alavés,home,1,324.55187,1,1,3,0.423361,synthesized,1.125,1.25,10.0,1.25,3.75,2,Bet365,closing
2025-26,422,2025-11-29T15:15:00,La Liga,Spain,Barcelona,Alavés,V3.2,bully_engine_v3_2_cl_gpt.py,is_bully_candidate,home,Barcelona,Alavés,home,1,324.55187,1,1,3,0.464719,synthesized,1.125,1.25,10.0,1.25,3.75,2,Bet365,closing
2025-26,422,2025-11-29T15:15:00,La Liga,Spain,Barcelona,Alavés,V3.2.5,bully_engine_v3_2_5GPT.py,is_bully_candidate,home,Barcelona,Alavés,home,1,324.55187,1,1,3,0.464719,synthesized,1.125,1.25,10.0,1.25,3.75,2,Bet365,closing
2025-26,422,2025-11-29T15:15:00,La Liga,Spain,Barcelona,Alavés,V3.3GPT,bully_engine_v3_3GPT.py,p_joint >= 0.42,home,Barcelona,Alavés,home,1,324.55187,1,1,3,0.510077,synthesized,1.125,1.25,10.0,1.25,3.75,2,Bet365,closing
2025-26,424,2025-11-29T20:00:00,La Liga,Spain,Atlético Madrid,Real Oviedo,GPT V2,bully_engine_v2_gpt.py,is_bully_candidate,home,Atlético Madrid,Real Oviedo,home,1,276.22732,1,1,2,0.535492,synthesized,1.192654,1.22,9.5,1.33,3.25,2,Bet365,closing
2025-26,424,2025-11-29T20:00:00,La Liga,Spain,Atlético Madrid,Real Oviedo,V3,bully_engine_v3_cl_gpt.py,is_bully_candidate,home,Atlético Madrid,Real Oviedo,home,1,276.22732,1,1,2,0.388674,synthesized,1.192654,1.22,9.5,1.33,3.25,2,Bet365,closing
2025-26,424,2025-11-29T20:00:00,La Liga,Spain,Atlético Madrid,Real Oviedo,V3.1,bully_engine_v3_1_cl_gpt.py,is_bully_candidate,home,Atlético Madrid,Real Oviedo,home,1,276.22732,1,1,2,0.388674,synthesized,1.192654,1.22,9.5,1.33,3.25,2,Bet365,closing
2025-26,424,2025-11-29T20:00:00,La Liga,Spain,Atlético Madrid,Real Oviedo,V3.2,bully_engine_v3_2_cl_gpt.py,is_bully_candidate,home,Atlético Madrid,Real Oviedo,home,1,276.22732,1,1,2,0.412811,synthesized,1.192654,1.22,9.5,1.33,3.25,2,Bet365,closing
2025-26,424,2025-11-29T20:00:00,La Liga,Spain,Atlético Madrid,Real Oviedo,V3.2.5,bully_engine_v3_2_5GPT.py,is_bully_candidate,home,Atlético Madrid,Real Oviedo,home,1,276.22732,1,1,2,0.412811,synthesized,1.192654,1.22,9.5,1.33,3.25,2,Bet365,closing
2025-26,424,2025-11-29T20:00:00,La Liga,Spain,Atlético Madrid,Real Oviedo,V3.3GPT,bully_engine_v3_3GPT.py,p_joint >= 0.42,home,Atlético Madrid,Real Oviedo,home,1,276.22732,1,1,2,0.433498,synthesized,1.192654,1.22,9.5,1.33,3.25,2,Bet365,closing
2025-26,428,2025-11-30T20:00:00,La Liga,Spain,Girona,Real Madrid,GPT V2,bully_engine_v2_gpt.py,is_bully_candidate,away,Real Madrid,Girona,away,1,239.745547,0,0,1,0.411826,synthesized,1.265288,1.38,7.0,1.33,3.25,2,Bet365,closing
2025-26,428,2025-11-30T20:00:00,La Liga,Spain,Girona,Real Madrid,V3,bully_engine_v3_cl_gpt.py,is_bully_candidate,away,Real Madrid,Girona,away,1,239.745547,0,0,1,0.308716,synthesized,1.265288,1.38,7.0,1.33,3.25,2,Bet365,closing
2025-26,428,2025-11-30T20:00:00,La Liga,Spain,Girona,Real Madrid,V3.1,bully_engine_v3_1_cl_gpt.py,is_bully_candidate,away,Real Madrid,Girona,away,1,239.745547,0,0,1,0.308716,synthesized,1.265288,1.38,7.0,1.33,3.25,2,Bet365,closing
2025-26,428,2025-11-30T20:00:00,La Liga,Spain,Girona,Real Madrid,V3.2,bully_engine_v3_2_cl_gpt.py,is_bully_candidate,away,Real Madrid,Girona,away,1,239.745547,0,0,1,0.322582,synthesized,1.265288,1.38,7.0,1.33,3.25,2,Bet365,closing
2025-26,428,2025-11-30T20:00:00,La Liga,Spain,Girona,Real Madrid,V3.2.5,bully_engine_v3_2_5GPT.py,is_bully_candidate,away,Real Madrid,Girona,away,1,239.745547,0,0,1,0.322582,synthesized,1.265288,1.38,7.0,1.33,3.25,2,Bet365,closing
2025-26,433,2025-12-06T13:00:00,La Liga,Spain,Villarreal,Getafe,GPT V2,bully_engine_v2_gpt.py,is_bully_candidate,home,Villarreal,Getafe,home,1,253.7938,1,1,2,0.510802,synthesized,1.874723,1.63,6.28,1.91,1.94,1,Pinnacle,closing
2025-26,433,2025-12-06T13:00:00,La Liga,Spain,Villarreal,Getafe,V3,bully_engine_v3_cl_gpt.py,is_bully_candidate,home,Villarreal,Getafe,home,1,253.7938,1,1,2,0.340335,synthesized,1.874723,1.63,6.28,1.91,1.94,1,Pinnacle,closing
2025-26,433,2025-12-06T13:00:00,La Liga,Spain,Villarreal,Getafe,V3.1,bully_engine_v3_1_cl_gpt.py,is_bully_candidate,home,Villarreal,Getafe,home,1,253.7938,1,1,2,0.340335,synthesized,1.874723,1.63,6.28,1.91,1.94,1,Pinnacle,closing
2025-26,433,2025-12-06T13:00:00,La Liga,Spain,Villarreal,Getafe,V3.2,bully_engine_v3_2_cl_gpt.py,is_bully_candidate,home,Villarreal,Getafe,home,1,253.7938,1,1,2,0.377369,synthesized,1.874723,1.63,6.28,1.91,1.94,1,Pinnacle,closing
2025-26,433,2025-12-06T13:00:00,La Liga,Spain,Villarreal,Getafe,V3.2.5,bully_engine_v3_2_5GPT.py,is_bully_candidate,home,Villarreal,Getafe,home,1,253.7938,1,1,2,0.377369,synthesized,1.874723,1.63,6.28,1.91,1.94,1,Pinnacle,closing
2025-26,435,2025-12-06T17:30:00,La Liga,Spain,Real Betis,Barcelona,GPT V2,bully_engine_v2_gpt.py,is_bully_candidate,away,Barcelona,Real Betis,away,1,99.307048,1,1,5,0.428388,synthesized,1.824945,1.92,3.74,1.55,2.55,1,Pinnacle,closing
2025-26,436,2025-12-06T20:00:00,La Liga,Spain,Athletic Club,Atlético Madrid,V3.3GPT,bully_engine_v3_3GPT.py,p_joint >= 0.42,away,Atlético Madrid,Athletic Club,away,1,38.809846,0,0,0,0.450574,synthesized,3.912184,2.64,2.94,2.64,1.51,1,Pinnacle,closing
2025-26,440,2025-12-07T20:00:00,La Liga,Spain,Real Madrid,Celta Vigo,V2,bully_engine_v2.py,is_bully_spot,home,Real Madrid,Celta Vigo,home,1,286.643148,0,0,0,0.460007,synthesized,1.15906,1.25,9.5,1.28,3.5,2,Bet365,closing
2025-26,440,2025-12-07T20:00:00,La Liga,Spain,Real Madrid,Celta Vigo,GPT V2,bully_engine_v2_gpt.py,is_bully_candidate,home,Real Madrid,Celta Vigo,home,1,286.643148,0,0,0,0.523698,synthesized,1.15906,1.25,9.5,1.28,3.5,2,Bet365,closing
2025-26,440,2025-12-07T20:00:00,La Liga,Spain,Real Madrid,Celta Vigo,V3,bully_engine_v3_cl_gpt.py,is_bully_candidate,home,Real Madrid,Celta Vigo,home,1,286.643148,0,0,0,0.400113,synthesized,1.15906,1.25,9.5,1.28,3.5,2,Bet365,closing
2025-26,440,2025-12-07T20:00:00,La Liga,Spain,Real Madrid,Celta Vigo,V3.1,bully_engine_v3_1_cl_gpt.py,is_bully_candidate,home,Real Madrid,Celta Vigo,home,1,286.643148,0,0,0,0.400113,synthesized,1.15906,1.25,9.5,1.28,3.5,2,Bet365,closing
2025-26,440,2025-12-07T20:00:00,La Liga,Spain,Real Madrid,Celta Vigo,V3.2,bully_engine_v3_2_cl_gpt.py,is_bully_candidate,home,Real Madrid,Celta Vigo,home,1,286.643148,0,0,0,0.412975,synthesized,1.15906,1.25,9.5,1.28,3.5,2,Bet365,closing
2025-26,440,2025-12-07T20:00:00,La Liga,Spain,Real Madrid,Celta Vigo,V3.2.5,bully_engine_v3_2_5GPT.py,is_bully_candidate,home,Real Madrid,Celta Vigo,home,1,286.643148,0,0,0,0.412975,synthesized,1.15906,1.25,9.5,1.28,3.5,2,Bet365,closing
2025-26,440,2025-12-07T20:00:00,La Liga,Spain,Real Madrid,Celta Vigo,V3.3GPT,bully_engine_v3_3GPT.py,p_joint >= 0.42,home,Real Madrid,Celta Vigo,home,1,286.643148,0,0,0,0.442837,synthesized,1.15906,1.25,9.5,1.28,3.5,2,Bet365,closing
2025-26,443,2025-12-13T13:00:00,La Liga,Spain,Atlético Madrid,Valencia,GPT V2,bully_engine_v2_gpt.py,is_bully_candidate,home,Atlético Madrid,Valencia,home,1,222.528023,1,1,2,0.344123,synthesized,1.2317,1.3,10.0,1.36,3.0,2,Bet365,closing
2025-26,443,2025-12-13T13:00:00,La Liga,Spain,Atlético Madrid,Valencia,V3,bully_engine_v3_cl_gpt.py,is_bully_candidate,home,Atlético Madrid,Valencia,home,1,222.528023,1,1,2,0.290647,synthesized,1.2317,1.3,10.0,1.36,3.0,2,Bet365,closing
2025-26,443,2025-12-13T13:00:00,La Liga,Spain,Atlético Madrid,Valencia,V3.1,bully_engine_v3_1_cl_gpt.py,is_bully_candidate,home,Atlético Madrid,Valencia,home,1,222.528023,1,1,2,0.290647,synthesized,1.2317,1.3,10.0,1.36,3.0,2,Bet365,closing
2025-26,443,2025-12-13T13:00:00,La Liga,Spain,Atlético Madrid,Valencia,V3.2,bully_engine_v3_2_cl_gpt.py,is_bully_candidate,home,Atlético Madrid,Valencia,home,1,222.528023,1,1,2,0.291522,synthesized,1.2317,1.3,10.0,1.36,3.0,2,Bet365,closing
2025-26,443,2025-12-13T13:00:00,La Liga,Spain,Atlético Madrid,Valencia,V3.2.5,bully_engine_v3_2_5GPT.py,is_bully_candidate,home,Atlético Madrid,Valencia,home,1,222.528023,1,1,2,0.291522,synthesized,1.2317,1.3,10.0,1.36,3.0,2,Bet365,closing
2025-26,445,2025-12-13T17:30:00,La Liga,Spain,Barcelona,Osasuna,V2,bully_engine_v2.py,is_bully_spot,home,Barcelona,Osasuna,home,1,326.145004,1,1,2,0.514887,synthesized,1.046269,1.2,13.0,1.2,4.33,2,Bet365,closing
2025-26,445,2025-12-13T17:30:00,La Liga,Spain,Barcelona,Osasuna,GPT V2,bully_engine_v2_gpt.py,is_bully_candidate,home,Barcelona,Osasuna,home,1,326.145004,1,1,2,0.646629,synthesized,1.046269,1.2,13.0,1.2,4.33,2,Bet365,closing
2025-26,445,2025-12-13T17:30:00,La Liga,Spain,Barcelona,Osasuna,V3,bully_engine_v3_cl_gpt.py,is_bully_candidate,home,Barcelona,Osasuna,home,1,326.145004,1,1,2,0.446409,synthesized,1.046269,1.2,13.0,1.2,4.33,2,Bet365,closing
2025-26,445,2025-12-13T17:30:00,La Liga,Spain,Barcelona,Osasuna,V3.1,bully_engine_v3_1_cl_gpt.py,is_bully_candidate,home,Barcelona,Osasuna,home,1,326.145004,1,1,2,0.446409,synthesized,1.046269,1.2,13.0,1.2,4.33,2,Bet365,closing
2025-26,445,2025-12-13T17:30:00,La Liga,Spain,Barcelona,Osasuna,V3.2,bully_engine_v3_2_cl_gpt.py,is_bully_candidate,home,Barcelona,Osasuna,home,1,326.145004,1,1,2,0.486693,synthesized,1.046269,1.2,13.0,1.2,4.33,2,Bet365,closing
2025-26,445,2025-12-13T17:30:00,La Liga,Spain,Barcelona,Osasuna,V3.2.5,bully_engine_v3_2_5GPT.py,is_bully_candidate,home,Barcelona,Osasuna,home,1,326.145004,1,1,2,0.486693,synthesized,1.046269,1.2,13.0,1.2,4.33,2,Bet365,closing
2025-26,445,2025-12-13T17:30:00,La Liga,Spain,Barcelona,Osasuna,V3.3GPT,bully_engine_v3_3GPT.py,p_joint >= 0.42,home,Barcelona,Osasuna,home,1,326.145004,1,1,2,0.527509,synthesized,1.046269,1.2,13.0,1.2,4.33,2,Bet365,closing
