subset_mode,season,fixture_id,kickoff_at,league,country,home_team,away_team,favorite_side,favorite_team,underdog_side,underdog_team,draw_edge,model_draw_probability,fair_market_draw_probability,actual_outcome,home_score,away_score,total_goals,draw_hit,favorite_win_hit,underdog_win_hit,under_2_5_hit,over_2_5_hit,under_3_5_hit,btts_yes_hit,btts_no_hit,exact_0_0_hit,exact_1_1_hit,exact_1_0_hit,exact_0_1_hit,exact_2_2_hit,draw_odds,favorite_ml_odds,underdog_ml_odds,under_2_5_odds,over_2_5_odds,home_tt_under_1_5_odds,away_tt_under_1_5_odds,favorite_tt_under_1_5_odds,underdog_tt_under_1_5_odds,home_tt_over_1_5_odds,away_tt_over_1_5_odds,favorite_tt_over_1_5_odds,underdog_tt_over_1_5_odds,home_tt_under_1_5_hit,away_tt_under_1_5_hit,favorite_tt_under_1_5_hit,underdog_tt_under_1_5_hit,home_tt_over_1_5_hit,away_tt_over_1_5_hit,favorite_tt_over_1_5_hit,underdog_tt_over_1_5_hit,draw_profit_units,favorite_ml_profit_units,underdog_ml_profit_units,under_2_5_profit_units,over_2_5_profit_units,home_tt_under_1_5_profit_units,away_tt_under_1_5_profit_units,favorite_tt_under_1_5_profit_units,underdog_tt_under_1_5_profit_units,home_tt_over_1_5_profit_units,away_tt_over_1_5_profit_units,favorite_tt_over_1_5_profit_units,underdog_tt_over_1_5_profit_units
positive_edge,2023-24,3136,2023-09-16T16:00:00+00:00,Ligue 1,France,Stade Rennais,Lille,home,Stade Rennais,away,Lille,0.0215,0.285344,0.263844,draw,2,2,4,1,0,0,0,1,0,1,0,0,0,0,0,1,3.7,2.17,3.41,2.1,1.73,1.89,1.52,1.89,1.52,1.98,2.68,1.98,2.68,0,0,0,0,1,1,1,1,2.7,-1.0,-1.0,-1.0,0.73,-1.0,-1.0,-1.0,-1.0,0.98,1.68,0.98,1.68
positive_edge,2023-24,3137,2023-09-16T20:00:00+00:00,Ligue 1,France,Lens,Metz,home,Lens,away,Metz,0.059552,0.274051,0.214499,away,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1,0,4.53,1.53,6.46,2.2,1.67,2.48,,2.48,,1.57,,1.57,,1,1,1,1,0,0,0,0,-1.0,-1.0,5.46,1.2,-1.0,1.48,,1.48,,-1.0,,-1.0,
positive_edge,2023-24,3138,2023-09-17T12:00:00+00:00,Ligue 1,France,Lorient,AS Monaco,away,AS Monaco,home,Lorient,0.039752,0.268397,0.228645,draw,2,2,4,1,0,0,0,1,0,1,0,0,0,0,0,1,4.26,1.72,4.75,2.3,1.62,1.42,2.35,2.35,1.42,3.03,1.66,1.66,3.03,0,0,0,0,1,1,1,1,3.26,-1.0,-1.0,-1.0,0.62,-1.0,-1.0,-1.0,-1.0,2.03,0.66,0.66,2.03
positive_edge,2023-24,3139,2023-09-17T14:00:00+00:00,Ligue 1,France,Clermont Foot,Nantes,home,Clermont Foot,away,Nantes,0.020466,0.277252,0.256785,away,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1,0,3.8,1.89,4.3,1.88,2.02,1.9,1.4,1.9,1.4,1.96,2.96,1.96,2.96,1,1,1,1,0,0,0,0,-1.0,-1.0,3.3,0.88,-1.0,0.9,0.4,0.9,0.4,-1.0,-1.0,-1.0,-1.0
positive_edge,2023-24,3140,2023-09-17T14:00:00+00:00,Ligue 1,France,Stade de Reims,Brest,home,Stade de Reims,away,Brest,0.004267,0.276373,0.272106,away,1,2,3,0,0,1,0,1,1,1,0,0,0,0,0,0,3.59,2.03,3.96,2.0,1.8,1.93,,1.93,,1.95,,1.95,,1,0,1,0,0,1,0,1,-1.0,-1.0,2.96,-1.0,0.8,0.93,,0.93,,-1.0,,-1.0,
positive_edge,2023-24,3142,2023-09-17T16:05:00+00:00,Ligue 1,France,Marseille,Toulouse,home,Marseille,away,Toulouse,0.083964,0.277754,0.19379,draw,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,5.1,1.48,7.14,2.38,1.57,,,,,,,,,1,1,1,1,0,0,0,0,4.1,-1.0,-1.0,1.38,-1.0,,,,,,,,
positive_edge,2023-24,3143,2023-09-17T19:45:00+00:00,Ligue 1,France,Lyon,Le Havre AC,home,Lyon,away,Le Havre AC,0.034617,0.271139,0.236522,draw,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,4.12,1.74,4.79,2.2,1.67,2.29,,2.29,,1.68,,1.68,,1,1,1,1,0,0,0,0,3.12,-1.0,-1.0,1.2,-1.0,1.29,,1.29,,-1.0,,-1.0,
positive_edge,2023-24,3146,2023-09-23T20:00:00+00:00,Ligue 1,France,Brest,Lyon,away,Lyon,home,Brest,0.006655,0.290509,0.283855,home,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,3.45,2.72,2.75,2.2,1.67,1.65,1.64,1.64,1.65,2.36,2.39,2.39,2.36,1,1,1,1,0,0,0,0,-1.0,-1.0,1.75,1.2,-1.0,0.65,0.64,0.64,0.65,-1.0,-1.0,-1.0,-1.0
positive_edge,2023-24,3149,2023-09-24T14:00:00+00:00,Ligue 1,France,Lens,Toulouse,home,Lens,away,Toulouse,0.09124,0.303681,0.212441,home,2,1,3,0,1,0,0,1,1,1,0,0,0,0,0,0,4.66,1.5,7.76,2.1,1.73,2.48,,2.48,,1.6,,1.6,,0,1,0,1,1,0,1,0,-1.0,0.5,-1.0,-1.0,0.73,-1.0,,-1.0,,0.6,,0.6,
positive_edge,2023-24,3151,2023-09-24T19:45:00+00:00,Ligue 1,France,Paris Saint-Germain,Marseille,home,Paris Saint-Germain,away,Marseille,0.067617,0.279783,0.212166,home,4,0,4,0,1,0,0,1,0,0,1,0,0,0,0,0,4.6,1.55,6.17,2.5,1.53,2.66,1.41,2.66,1.41,1.53,3.05,1.53,3.05,0,1,0,1,1,0,1,0,-1.0,0.55,-1.0,-1.0,0.53,-1.0,0.41,-1.0,0.41,0.53,-1.0,0.53,-1.0
positive_edge,2023-24,3152,2023-09-26T20:00:00+00:00,Ligue 1,France,Lille,Stade de Reims,home,Lille,away,Stade de Reims,0.024191,0.275396,0.251205,away,1,2,3,0,0,1,0,1,1,1,0,0,0,0,0,0,3.89,1.93,4.03,2.06,1.84,2.05,1.42,2.05,1.42,1.85,3.06,1.85,3.06,1,0,1,0,0,1,0,1,-1.0,-1.0,3.03,-1.0,0.84,1.05,-1.0,1.05,-1.0,-1.0,2.06,-1.0,2.06
positive_edge,2023-24,3153,2023-09-29T20:00:00+00:00,Ligue 1,France,Strasbourg,Lens,away,Lens,home,Strasbourg,0.011138,0.29151,0.280372,away,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,3.49,2.16,3.67,1.86,2.04,1.42,1.72,1.72,1.42,3.02,2.23,2.23,3.02,1,1,1,1,0,0,0,0,-1.0,1.16,-1.0,0.86,-1.0,0.42,0.72,0.72,0.42,-1.0,-1.0,-1.0,-1.0
positive_edge,2023-24,3154,2023-09-30T16:00:00+00:00,Ligue 1,France,Clermont Foot,Paris Saint-Germain,away,Paris Saint-Germain,home,Clermont Foot,0.072891,0.258588,0.185697,draw,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,5.36,1.42,8.78,2.3,1.62,,2.68,2.68,,,1.5,1.5,,1,1,1,1,0,0,0,0,4.36,-1.0,-1.0,1.3,-1.0,,1.68,1.68,,,-1.0,-1.0,
positive_edge,2023-24,3155,2023-09-30T20:00:00+00:00,Ligue 1,France,AS Monaco,Marseille,home,AS Monaco,away,Marseille,0.015992,0.272912,0.25692,home,3,2,5,0,1,0,0,1,0,1,0,0,0,0,0,0,3.77,2.47,2.76,2.5,1.53,1.93,1.78,1.93,1.78,1.95,2.13,1.95,2.13,0,0,0,0,1,1,1,1,-1.0,1.47,-1.0,-1.0,0.53,-1.0,-1.0,-1.0,-1.0,0.95,1.13,0.95,1.13
positive_edge,2023-24,3156,2023-10-01T12:00:00+00:00,Ligue 1,France,Stade de Reims,Lyon,home,Stade de Reims,away,Lyon,0.024148,0.278935,0.254787,home,2,0,2,0,1,0,1,0,1,0,1,0,0,0,0,0,3.84,2.06,3.62,2.2,1.67,2.03,1.45,2.03,1.45,1.87,2.69,1.87,2.69,0,1,0,1,1,0,1,0,-1.0,1.06,-1.0,1.2,-1.0,-1.0,0.45,-1.0,0.45,0.87,-1.0,0.87,-1.0
positive_edge,2023-24,3157,2023-10-01T14:00:00+00:00,Ligue 1,France,Le Havre AC,Lille,away,Lille,home,Le Havre AC,0.011231,0.279166,0.267935,away,0,2,2,0,1,0,1,0,1,0,1,0,0,0,0,0,3.69,1.9,4.67,1.8,2.0,,1.83,1.83,,,2.03,2.03,,1,0,0,1,0,1,1,0,-1.0,0.9,-1.0,0.8,-1.0,,-1.0,-1.0,,,1.03,1.03,
positive_edge,2023-24,3158,2023-10-01T14:00:00+00:00,Ligue 1,France,Nice,Brest,home,Nice,away,Brest,0.044197,0.306153,0.261956,draw,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,3.73,1.84,4.72,1.96,1.94,1.93,,1.93,,1.95,,1.95,,1,1,1,1,0,0,0,0,2.73,-1.0,-1.0,0.96,-1.0,0.93,,0.93,,-1.0,,-1.0,
positive_edge,2023-24,3159,2023-10-01T14:00:00+00:00,Ligue 1,France,Toulouse,Metz,home,Toulouse,away,Metz,0.039339,0.307109,0.267771,home,3,0,3,0,1,0,0,1,1,0,1,0,0,0,0,0,3.63,1.89,4.46,1.89,2.01,1.86,1.42,1.86,1.42,2.04,3.02,2.04,3.02,0,1,0,1,1,0,1,0,-1.0,0.89,-1.0,-1.0,1.01,-1.0,0.42,-1.0,0.42,1.04,-1.0,1.04,-1.0
